POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,403.8475,1049.8924,797.3109,0.0,0.0,0.0,-1019.2772,-8996.4117,473.3669,5247.3146,-1781.4452,1057.3725,-645.933,-2043.9566000000004,-1370.0057000000002,-3413.9623000000006
1,353.5893,1112.4622,807.5689,0.0,0.0,0.0,-963.6677,-9042.6636,478.887,5298.1123,-1810.4303,1055.7754,-646.7822,-1955.7116000000005,-1401.4371,-3357.1487000000006
2,421.7378,1037.7894,781.715,0.0,0.0,0.0,-989.0152,-9024.7611,474.8328,5303.787,-1827.4234,1063.2457,-640.6749,-1993.9142999999995,-1404.8526,-3398.766899999999
3,391.8927,1065.0483,800.0003,0.0,0.0,0.0,-982.1815,-9004.6516,484.2001,5316.5779,-1825.049,1065.7452,-655.9259,-1929.1137999999992,-1415.2296999999999,-3344.343499999999
4,402.3029,1001.2197,785.1557,0.0,0.0,0.0,-988.7683,-8991.5054,476.0575,5298.8706,-1811.2067,1066.0523,-654.551,-2016.6673,-1399.7053999999998,-3416.3726999999994
5,391.099,1054.9132,798.2936,0.0,0.0,0.0,-984.9581,-9096.6959,474.1222,5302.8745,-1741.2328,1065.1309,-649.5759,-2060.3515000000007,-1325.6778,-3386.0293
6,394.1101,1041.2702,793.7553,0.0,0.0,0.0,-965.8913,-9063.3865,473.8457,5313.7764,-1757.8568,1073.5887,-660.6792,-2012.5201000000015,-1344.9473,-3357.467400000002
7,386.2022,1011.0676,773.1071,0.0,0.0,0.0,-1020.5489,-9019.8223,479.914,5283.3864,-1758.0143,1062.4141,-650.0392,-2106.6938999999993,-1345.6394,-3452.3332999999993
8,370.3621,1074.8373,787.7984,0.0,0.0,0.0,-976.685,-9066.9204,461.4673,5302.8766,-1772.6026,1066.0901,-650.6906,-2046.2637000000013,-1357.2031000000002,-3403.4668000000015
9,374.9904,1035.6398,781.9029,0.0,0.0,0.0,-1009.2723,-9024.1872,476.785,5366.2903,-1827.084,1057.5142,-641.348,-1997.8511000000008,-1410.9178,-3408.7689000000005
10,379.9632,1012.4256,777.0586,0.0,0.0,0.0,-992.434,-9017.3051,488.4865,5344.9162,-1823.0956,1057.4292,-637.9617,-2006.8890000000001,-1403.6281,-3410.5171
11,396.0321,1011.1287,781.7054,0.0,0.0,0.0,-999.505,-9040.4903,470.9419,5294.9653,-1780.8219,1057.8403,-644.912,-2085.2218999999996,-1367.8935999999999,-3453.1155
