POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,374.5334,1021.0933,777.367,0.0,0.0,0.0,-996.9948,-9366.5539,483.4394,5306.1691,-1890.1831,1111.0438,-636.1434,-2400.9465,-1415.2827000000002,-3816.2292
1,395.7135,1007.596,794.3953,0.0,0.0,0.0,-956.3134,-9519.0937,464.5296,5287.1747,-1777.4736,1107.4433,-634.3995,-2525.9979999999996,-1304.4298000000001,-3830.4278
2,412.6841,1000.919,793.0481,0.0,0.0,0.0,-965.7821,-9601.0427,474.1766,5290.8792,-1728.9591,1103.8665,-636.4125,-2595.1178,-1261.5050999999999,-3856.6229
3,410.0694,1046.8228,765.37,0.0,0.0,0.0,-984.086,-9566.2066,471.6107,5320.9224,-1771.712,1105.7092,-640.6189,-2535.497299999999,-1306.6217000000001,-3842.1189999999983
4,434.6509,1017.9811,790.8376,0.0,0.0,0.0,-962.9379,-9467.8661,464.2697,5263.5011,-1778.1209,1106.3329,-632.4038,-2459.5635999999995,-1304.1917999999998,-3763.755399999999
5,396.3628,1030.2559,770.1605,0.0,0.0,0.0,-973.5044,-9480.777,479.1218,5298.8284,-1778.7661,1104.6225,-634.4811,-2479.5520000000006,-1308.6247,-3788.1767000000004
6,403.0185,990.4838,769.2601,0.0,0.0,0.0,-951.2185,-9419.4949,473.3331,5303.4874,-1893.4232,1102.5151,-636.1105,-2431.1304999999993,-1427.0185999999999,-3858.1490999999996
7,414.2717,1041.208,788.7659,0.0,0.0,0.0,-961.7101,-9329.8984,469.3736,5271.9222,-1916.2418,1114.5119,-639.9208,-2306.0671,-1441.6507000000001,-3747.7178
8,406.2995,1027.2719,788.3802,0.0,0.0,0.0,-976.8072,-9382.2572,475.5376,5289.7681,-1872.8288,1103.1625,-639.1436,-2371.8071,-1408.8099000000002,-3780.617
9,359.4389,1048.2502,767.3059,0.0,0.0,0.0,-994.1902,-9345.4149,459.5893,5273.1067,-1867.8844,1114.7529,-642.3971,-2431.9141,-1395.5286,-3827.4427
