GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,382.4447,1043.5636,797.3435,0.0,0.0,0.0,-1033.8981,-8965.9271,484.9068,5313.582,-1622.3883,49.25793744,-1977.9846000000007,-1573.13036256,-3551.1149625600005
1,390.6832,1051.0094,776.4967,0.0,0.0,0.0,-998.5295,-8973.3774,495.7046,5347.8078,-1666.2411,50.90413752,-1910.2052000000003,-1615.33696248,-3525.5421624800006
2,431.7834,1062.039,805.8516,0.0,0.0,0.0,-1018.5111,-9080.7764,483.7203,5340.8554,-1543.6698,50.32249416,-1975.037800000001,-1493.34730584,-3468.3851058400005
3,390.1504,1050.6203,798.4957,0.0,0.0,0.0,-1002.954,-8990.7841,474.8367,5331.9488,-1631.1411,50.43603024,-1947.686200000001,-1580.70506976,-3528.391269760001
4,382.0988,1020.3568,774.3309,0.0,0.0,0.0,-995.8828,-8925.0945,476.8936,5353.5505,-1699.6399,51.261315839999995,-1913.7466999999979,-1648.37858416,-3562.125284159998
5,389.2587,1019.7973,799.0536,0.0,0.0,0.0,-1022.8908,-9009.1265,476.669,5372.604,-1648.2651,51.23381544,-1974.6347000000005,-1597.0312845600001,-3571.6659845600007
6,389.9536,1055.1151,794.7631,0.0,0.0,0.0,-1034.8801,-9059.3356,483.7964,5360.7146,-1574.4034,50.069502,-2009.8729000000003,-1524.3338979999999,-3534.2067980000006
7,381.1766,1017.6376,788.6804,0.0,0.0,0.0,-987.5691,-9012.1551,472.9548,5329.8836,-1606.8843,50.32848456,-2009.391200000001,-1556.5558154399998,-3565.9470154400005
8,418.3206,1017.9449,750.6151,0.0,0.0,0.0,-1002.9554,-9030.967,465.6419,5351.5852,-1603.0436,49.16045592,-2029.8147000000008,-1553.88314408,-3583.697844080001
9,374.4187,1036.4489,802.0225,0.0,0.0,0.0,-992.1572,-9048.288,484.7617,5400.2586,-1632.2413,49.13635248,-1942.5348000000004,-1583.10494752,-3525.63974752
10,376.6557,1034.3332,784.9942,0.0,0.0,0.0,-990.2047,-8976.6323,478.7665,5328.3249,-1638.257,51.516504,-1963.7624999999998,-1586.7404960000001,-3550.5029959999997
11,400.7482,1085.4846,782.8577,0.0,0.0,0.0,-1011.005,-8989.4557,478.0766,5337.5093,-1644.5993,51.181679519999996,-1915.7843000000003,-1593.41762048,-3509.20192048
12,399.1476,1046.7668,806.1775,0.0,0.0,0.0,-1000.5155,-9058.7113,472.1112,5339.2723,-1570.1181,50.09157216,-1995.751400000001,-1520.02652784,-3515.7779278400008
13,399.9661,1077.7794,791.5167,0.0,0.0,0.0,-1020.0797,-8969.74,474.6273,5295.3402,-1612.7132,50.01891624,-1950.5900000000001,-1562.69428376,-3513.28428376
14,390.3796,1040.8941,787.4722,0.0,0.0,0.0,-1018.6864,-8986.2692,471.5431,5353.4345,-1642.3823,51.08906664,-1961.232100000001,-1591.29323336,-3552.5253333600012
15,419.9879,1034.1254,788.8243,0.0,0.0,0.0,-1013.1468,-8966.0211,472.0788,5338.7799,-1627.2728,51.46246584,-1925.3715999999986,-1575.81033416,-3501.1819341599985
16,373.0616,1011.4734,791.5184,0.0,0.0,0.0,-1009.3697,-8919.9694,477.2437,5339.2153,-1685.9899,51.090462,-1936.8267000000005,-1634.899438,-3571.7261380000004
17,384.8492,1079.1482,779.8278,0.0,0.0,0.0,-1033.8131,-8994.086,472.4755,5357.2596,-1626.5909,51.015126239999994,-1954.3387999999986,-1575.57577376,-3529.914573759999
18,379.1602,1033.6551,778.6404,0.0,0.0,0.0,-1017.294,-8977.9926,493.4666,5343.9345,-1623.8351,50.690711519999994,-1966.429799999999,-1573.14438848,-3539.574188479999
19,396.4944,1043.5539,788.1861,0.0,0.0,0.0,-1013.8029,-8974.0896,470.5445,5329.4633,-1648.3842,52.57074023999999,-1959.6502999999984,-1595.81345976,-3555.4637597599985
20,398.5509,1042.7245,782.5033,0.0,0.0,0.0,-1007.9985,-9025.9774,489.5706,5351.3869,-1602.7138,50.87251799999999,-1969.2397,-1551.841282,-3521.080982
21,405.7215,997.6382,757.3806,0.0,0.0,0.0,-993.1164,-8932.1841,469.0311,5329.0374,-1686.4382,51.80106816,-1966.4916999999996,-1634.6371318400002,-3601.1288318399997
22,400.101,1088.4168,808.372,0.0,0.0,0.0,-1013.8873,-8975.5588,473.9751,5329.7079,-1655.4697,51.51185712,-1888.8733000000002,-1603.95784288,-3492.8311428800002
23,388.2149,1025.2851,799.6369,0.0,0.0,0.0,-999.2215,-8921.2146,465.7927,5315.4996,-1692.8597,52.26349824,-1926.0068999999994,-1640.59620176,-3566.6031017599994
24,401.2982,1037.9547,802.6502,0.0,0.0,0.0,-997.0677,-9000.5734,479.8344,5369.4293,-1671.1785,51.58273032,-1906.4742999999999,-1619.5957696799999,-3526.07006968
25,369.1979,1090.0261,785.7568,0.0,0.0,0.0,-990.8916,-8836.2961,479.0954,5340.5792,-1757.1746,52.62435432,-1762.532299999999,-1704.55024568,-3467.0825456799994
26,373.4641,1047.8646,800.9007,0.0,0.0,0.0,-1016.293,-8843.2302,475.6713,5321.7229,-1741.0041,52.53482664,-1839.8995999999997,-1688.4692733600002,-3528.3688733599997
27,392.4679,1046.8614,765.7658,0.0,0.0,0.0,-990.8873,-8887.3049,480.2213,5359.4274,-1747.6529,51.076895040000004,-1833.4483999999993,-1696.57600496,-3530.024404959999
28,371.6744,1074.6221,775.8763,0.0,0.0,0.0,-1019.934,-8950.3901,473.4211,5309.8232,-1634.9494,49.71688344,-1964.9070000000002,-1585.23251656,-3550.13951656
29,398.0573,1044.3903,805.6122,0.0,0.0,0.0,-1003.8961,-8923.7259,471.7751,5369.2045,-1685.8007,51.25346856,-1838.5825999999997,-1634.54723144,-3473.1298314399996
30,373.459,1014.2541,795.7768,0.0,0.0,0.0,-983.1503,-8976.0599,475.5962,5314.0328,-1638.8016,51.9612804,-1986.0913,-1586.8403196,-3572.9316196
31,384.9724,1034.1791,786.5556,0.0,0.0,0.0,-1028.5114,-8862.8779,467.9195,5303.8646,-1695.5894,50.46364944,-1913.8980999999994,-1645.1257505600001,-3559.023850559999
32,364.6928,1125.1114,774.3969,0.0,0.0,0.0,-1029.8462,-8949.5862,476.7197,5357.1772,-1678.3393,49.10452632,-1881.3343999999997,-1629.23477368,-3510.56917368
33,401.2111,1025.6127,759.8132,0.0,0.0,0.0,-1011.0117,-8870.4903,475.1965,5332.8512,-1711.6523,51.687691199999996,-1886.8172999999997,-1659.9646088,-3546.7819087999997
34,372.4507,1070.9163,790.7035,0.0,0.0,0.0,-1016.7877,-8993.8749,480.582,5331.2604,-1646.2834,49.64349456,-1964.7496999999994,-1596.6399054400001,-3561.3896054399997
35,408.2972,1022.5056,799.596,0.0,0.0,0.0,-1030.6262,-8973.088,503.6563,5368.3777,-1658.9684,49.8337812,-1901.2813999999998,-1609.1346188,-3510.4160187999996
36,407.7014,1059.3886,800.7897,0.0,0.0,0.0,-1031.2431,-9005.2181,487.9578,5327.602,-1600.5535,50.11552512,-1953.0217000000002,-1550.43797488,-3503.4596748800004
37,393.9285,1094.2241,789.7842,0.0,0.0,0.0,-1015.0908,-8994.1811,461.427,5295.9437,-1605.064,49.81862159999999,-1973.9644000000008,-1555.2453784000002,-3529.209778400001
38,385.6667,1042.1546,796.2189,0.0,0.0,0.0,-1019.2689,-9088.2429,468.4367,5314.0778,-1515.9039,50.78898648,-2100.9570999999987,-1465.11491352,-3566.072013519999
39,397.445,1098.827,786.5622,0.0,0.0,0.0,-1006.94,-8991.4076,467.1296,5361.5389,-1655.7254,52.681346639999994,-1886.844900000001,-1603.0440533600001,-3489.8889533600013
40,408.0988,1073.8129,805.1063,0.0,0.0,0.0,-1012.3405,-8927.532,470.3368,5340.4301,-1674.2549,51.74969256,-1842.0875999999998,-1622.5052074399998,-3464.59280744
41,395.2475,1100.2361,793.1795,0.0,0.0,0.0,-1000.4513,-8912.1411,467.6789,5376.9739,-1726.1708,52.560600480000005,-1779.2765000000009,-1673.6101995200002,-3452.8866995200005
42,409.5237,1058.6676,785.3853,0.0,0.0,0.0,-988.2982,-8755.8919,482.6849,5336.9723,-1855.6347,55.32093432,-1670.9562999999998,-1800.31376568,-3471.27006568
43,392.7614,997.6248,802.0664,0.0,0.0,0.0,-986.2834,-8863.0518,491.8649,5368.9593,-1761.9228,53.21992392,-1796.058399999999,-1708.7028760800001,-3504.7612760799993
44,371.696,1031.3667,789.2702,0.0,0.0,0.0,-1007.1714,-8839.7422,484.87,5334.3885,-1783.8611,52.85948832,-1835.3222000000005,-1731.00161168,-3566.3238116800007
45,401.7298,1025.6675,786.671,0.0,0.0,0.0,-1026.3307,-8789.2115,475.5085,5301.4483,-1757.2788,51.57023184,-1824.5170999999991,-1705.7085681600001,-3530.2256681599993
46,393.1576,1090.7948,777.5395,0.0,0.0,0.0,-983.4351,-8907.4635,473.8049,5291.679,-1693.5387,53.13104064,-1863.9227999999994,-1640.40765936,-3504.3304593599996
47,399.3782,1029.7739,775.699,0.0,0.0,0.0,-992.706,-9002.9081,472.1552,5341.9219,-1624.7273,52.6872852,-1976.6859000000004,-1572.0400148,-3548.7259148000003
48,391.7488,1025.4266,779.5411,0.0,0.0,0.0,-988.5687,-8921.1075,462.9841,5327.4636,-1697.3401,53.75194992,-1922.5120000000006,-1643.5881500799999,-3566.1001500800007
49,380.0532,1029.2432,788.8312,0.0,0.0,0.0,-1003.8236,-8868.3225,481.2693,5332.2264,-1755.8162,53.635219920000004,-1860.5228000000006,-1702.18098008,-3562.703780080001
50,405.9415,1078.378,784.3303,0.0,0.0,0.0,-993.5676,-8870.2731,469.9481,5285.1309,-1699.7842,51.8866812,-1840.1118999999999,-1647.8975188,-3488.0094188
51,406.4788,1072.3981,773.3825,0.0,0.0,0.0,-989.1081,-8949.1794,480.464,5346.805,-1668.7391,51.93760896,-1858.7591000000002,-1616.80149104,-3475.56059104
52,415.295,1051.8808,780.6849,0.0,0.0,0.0,-1014.8909,-8885.408,454.1394,5324.7934,-1718.3522,52.576633439999995,-1873.505399999999,-1665.77556656,-3539.2809665599993
53,381.0961,1062.222,764.3334,0.0,0.0,0.0,-997.5517,-8992.8424,472.2699,5371.4006,-1665.4006,51.65605152,-1939.0720999999994,-1613.74454848,-3552.8166484799995
54,388.2428,1056.6246,768.4401,0.0,0.0,0.0,-993.3334,-9006.8849,486.5392,5352.0473,-1647.2757,54.2471184,-1948.3242999999993,-1593.0285815999998,-3541.3528815999994
55,372.3142,1054.8979,784.3811,0.0,0.0,0.0,-1012.7307,-8941.3729,468.2665,5317.5287,-1668.4971,51.676949519999994,-1956.7152000000015,-1616.82015048,-3573.5353504800014
56,377.3882,1095.7473,764.1134,0.0,0.0,0.0,-1008.4904,-8913.0731,481.2517,5365.7589,-1736.315,53.41490568,-1837.304,-1682.90009432,-3520.20409432
57,388.4358,1075.995,786.8771,0.0,0.0,0.0,-1001.7664,-9022.1458,472.0701,5355.214,-1610.9871,51.93494568,-1945.320200000001,-1559.05215432,-3504.3723543200013
58,373.2343,1033.9596,789.603,0.0,0.0,0.0,-988.3057,-8940.2432,481.7591,5367.947,-1700.4391,52.2548712,-1882.0459,-1648.1842288,-3530.2301288000003
59,400.2627,1040.7805,784.7261,0.0,0.0,0.0,-996.9622,-8910.1412,483.0236,5348.6105,-1712.2933,51.60942648,-1849.6999999999998,-1660.6838735200001,-3510.38387352
60,395.9813,1015.4075,753.529,0.0,0.0,0.0,-1005.8841,-8984.0883,477.169,5368.7382,-1675.3504,51.70543488,-1979.1473999999998,-1623.64496512,-3602.79236512
61,383.7072,1047.2279,793.5166,0.0,0.0,0.0,-1023.7285,-8882.9168,459.8841,5355.9478,-1749.0718,51.74953344,-1866.3617000000004,-1697.32226656,-3563.68396656
62,391.5003,1003.488,766.5264,0.0,0.0,0.0,-1048.1824,-8875.1814,476.7424,5362.8566,-1741.6246,51.61870584,-1922.2500999999993,-1690.00589416,-3612.2559941599993
63,386.7711,1070.0233,795.6559,0.0,0.0,0.0,-997.9183,-8909.3264,468.4914,5330.4331,-1729.3621,52.104595679999996,-1855.8698999999997,-1677.25750432,-3533.12740432
64,391.6144,1065.4277,745.8268,0.0,0.0,0.0,-993.2521,-8939.5144,482.2088,5354.7302,-1695.5423,53.040378239999995,-1892.9586,-1642.5019217600002,-3535.46052176
