,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,398.03,1050.1585,1728.7075,0.0,0.0,0.0,-1018.9969,-9161.0827,475.9917,5244.3603,-1504.1267,1047.4925,-634.7861,-1282.8316000000011,-1091.4203,-2374.251900000001
1,409.4053,1009.7857,1695.9508,0.0,0.0,0.0,-1007.0168,-9139.5739,495.4206,5330.6544,-1574.7042,1061.2281,-633.0871,-1205.3738999999987,-1146.5631999999996,-2351.937099999999
2,393.5883,1079.8541,1714.2244,0.0,0.0,0.0,-1019.9311,-9090.8996,474.139,5277.3172,-1563.3974,1050.1385,-633.4457,-1171.7077,-1146.7046,-2318.4123
3,381.4151,1027.621,1717.1341,0.0,0.0,0.0,-1007.7798,-9155.2017,474.4963,5246.1623,-1587.2347,1074.0281,-646.1689,-1316.1526999999996,-1159.3755,-2475.5282
4,408.6281,1033.3957,1667.3478,0.0,0.0,0.0,-1001.2533,-9271.0034,478.7699,5313.8847,-1531.4668,1077.2317,-652.0144,-1370.2304999999994,-1106.2495,-2476.48
5,414.4412,1018.4444,1703.1559,0.0,0.0,0.0,-970.5034,-9155.635,482.4973,5275.1524,-1584.5021,1066.6760000000002,-650.0503,-1232.4472000000005,-1167.8764,-2400.3236
6,386.9854,1013.5239,1691.6028,0.0,0.0,0.0,-1005.9111,-9067.0277,484.5607,5304.4292,-1655.8273,1073.9903,-648.3956,-1191.8368000000012,-1230.2325999999996,-2422.0694000000008
7,389.4203,1044.7692,1694.0677,0.0,0.0,0.0,-1003.168,-9162.1198,482.6592,5306.7204,-1564.6485,1064.1718,-640.1859,-1247.6509999999996,-1140.6626,-2388.3136
8,387.6192,1037.6933,1693.7598,0.0,0.0,0.0,-971.796,-9144.4509,488.9399,5295.2589,-1609.7999,1076.7686,-651.3641,-1212.9758000000004,-1184.3954,-2397.3712
9,389.2322,1005.3645,1680.604,0.0,0.0,0.0,-1014.1603,-9160.1888,484.87800000000004,5279.6547,-1595.5081,1066.8745,-638.639,-1334.6157000000005,-1167.2726000000002,-2501.8883000000005
10,407.7482,1026.4529,1704.2443,0.0,0.0,0.0,-995.7489,-9219.4585,485.1007,5286.5888,-1555.1221,1072.2799,-644.0525,-1305.0725000000002,-1126.8947,-2431.9672
11,395.4241,1061.2293,1711.7102,0.0,0.0,0.0,-990.7810000000001,-9125.5554,480.9054,5285.2738,-1661.973,1083.9175,-649.6381,-1181.7936,-1227.6936,-2409.4872
12,370.2297,1063.5044,1688.1764,0.0,0.0,0.0,-1004.566,-9135.0637,495.9495,5278.3349,-1635.995,1073.8202,-645.7040000000001,-1243.4348000000011,-1207.8787999999995,-2451.3136000000004
13,426.575,1050.1182,1707.6188,0.0,0.0,0.0,-992.5188,-9167.5499,472.8818,5280.3078,-1643.3127,1076.8773,-648.6028,-1222.5671000000002,-1215.0382,-2437.6053
14,388.1702,1044.7111,1682.026,0.0,0.0,0.0,-997.3175,-9144.5947,471.3252,5313.7827,-1647.8906,1071.8971,-640.0859,-1241.897,-1216.0794,-2457.9764
15,412.4115,1039.5553,1695.9945,0.0,0.0,0.0,-1003.0931,-9132.1989,476.4445,5311.5735,-1622.0238,1071.8735,-644.3904,-1199.3126999999995,-1194.5407,-2393.8533999999995
16,418.1434,1005.1333,1724.7827,0.0,0.0,0.0,-997.541,-9108.9247,477.9235,5321.1913,-1734.7574,1076.3812,-646.2877,-1159.2914999999996,-1304.6639,-2463.9553999999994
17,381.0842,997.4839999999999,1708.1024,0.0,0.0,0.0,-996.0507,-9012.0301,485.2182,5273.7234,-1749.9142,1074.0328,-647.6657,-1162.4685999999992,-1323.5471,-2486.0156999999995
18,390.976,1058.9915,1700.1018,0.0,0.0,0.0,-1019.237,-9176.1181,485.4931,5322.7852,-1651.5710000000001,1085.3965,-647.2123,-1237.0074999999995,-1213.3867999999998,-2450.3942999999995
19,433.7355,1069.2609,1732.5353,0.0,0.0,0.0,-1007.6002,-9073.7733,470.4267,5303.5905,-1756.5223,1075.0439999999999,-643.2036,-1071.8246,-1324.6819,-2396.5065
20,407.2663,1016.2582,1712.3882,0.0,0.0,0.0,-996.8661,-9087.5594,486.8977,5320.3079,-1693.6902,1073.7257,-636.1831,-1141.307200000001,-1256.1476,-2397.454800000001
21,393.5293,976.5918,1691.4288,0.0,0.0,0.0,-1005.2586,-9112.1543,480.8648,5342.7418,-1693.4291,1070.56,-636.2081,-1232.2564000000002,-1259.0772000000004,-2491.3336000000004
22,402.8694,1017.6233,1685.8004,0.0,0.0,0.0,-972.4293,-9180.01,455.8096,5327.6444,-1700.15,1087.9669,-647.8275,-1262.6922000000004,-1260.0106,-2522.7028000000005
23,395.827,1021.4824,1720.7553,0.0,0.0,0.0,-1016.6524,-9111.6626,482.5713,5344.8541,-1731.2294,1086.2753,-643.8191,-1162.8249000000005,-1288.7732,-2451.598100000001
24,388.3577,1027.7854,1695.3936,0.0,0.0,0.0,-954.3871,-9213.8313,495.9463,5313.879,-1698.267,1076.5607,-641.8976,-1246.8563999999994,-1263.6039,-2510.4603
25,401.7013,1059.0061,1683.9762,0.0,0.0,0.0,-981.8188,-9080.9599,486.7046,5288.7902,-1717.7791,1088.0708,-643.4251,-1142.6002999999992,-1273.1334000000004,-2415.733699999999
26,400.7213,1061.7143,1693.1635,0.0,0.0,0.0,-995.3246,-9023.0713,488.6105,5294.2763,-1801.4037,1089.7198,-654.0857,-1079.909999999999,-1365.7696,-2445.6795999999986
27,409.0777,1085.0622,1689.0868,0.0,0.0,0.0,-959.8933,-9045.3912,490.0348,5283.6715,-1805.368,1090.4522,-651.9077,-1048.3514999999989,-1366.8235,-2415.1749999999993
28,379.3275,1006.308,1688.9887,0.0,0.0,0.0,-971.5143,-9173.6201,498.5011,5304.0137,-1682.6823,1082.6985,-644.0591,-1267.9953999999989,-1244.0429,-2512.0382999999993
29,408.801,1017.3455,1708.1772,0.0,0.0,0.0,-978.3231,-9132.7254,474.4583,5285.8421,-1681.6670000000001,1090.3341,-647.8225,-1216.4244,-1239.1554,-2455.5797999999995
30,390.9271,1008.1784,1696.7637,0.0,0.0,0.0,-982.698,-9222.5211,483.111,5331.6295,-1612.418,1094.9599,-652.0964,-1294.6093999999996,-1169.5544999999995,-2464.163899999999
