Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,404.5521,1070.3122,819.1576,0.0,0.0,0.0,-1039.2399,-9154.488,502.5068,5462.5902,-1770.1043,1065.783,-649.8833,-1934.6089999999995,-1354.2046,-3288.8135999999995
1,386.9653,1037.0045,811.7679,0.0,0.0,0.0,-1018.0109,-9155.7672,489.6662,5437.8124,-1742.628,1078.0538,-651.5965,-2010.5618000000004,-1316.1707000000001,-3326.7325000000005
2,387.3862,1057.591,827.8702,0.0,0.0,0.0,-1025.9323,-9115.7524,494.5418,5406.0405,-1739.6093,1074.8975,-653.5186,-1968.2549999999992,-1318.2304,-3286.485399999999
3,395.9344,1042.0917,825.525,0.0,0.0,0.0,-996.9341,-9090.0164,476.9375,5440.4998,-1790.0912,1083.1096,-652.0427,-1905.9621000000006,-1359.0243,-3264.9864000000007
4,381.4096,1091.0388,775.7881,0.0,0.0,0.0,-1021.9436,-9129.8156,478.3039,5414.4347,-1745.4153,1065.6649,-647.8008,-2010.7840999999999,-1327.5511999999999,-3338.3352999999997
5,398.7261,1061.5977,788.4473,0.0,0.0,0.0,-1003.1027,-9118.1215,485.6185,5446.7175,-1819.3634,1072.1476,-654.636,-1940.1170999999995,-1401.8518,-3341.9688999999994
6,428.2463,1102.4618,800.1447,0.0,0.0,0.0,-1006.9884,-9040.2147,490.9847,5372.6521,-1796.4078,1068.5282,-641.3941,-1852.7134999999998,-1369.2737,-3221.9872
7,429.5723,1075.7913,814.55,0.0,0.0,0.0,-1028.039,-8994.4303,467.5119,5353.7941,-1839.7454,1073.6028,-646.9213,-1881.2496999999994,-1413.0639,-3294.3135999999995
8,403.5163,1083.7505,806.5724,0.0,0.0,0.0,-1010.0023,-9100.5059,468.4204,5409.9909,-1750.9898,1074.0895,-652.5954,-1938.2577,-1329.4957,-3267.7534000000005
9,382.1514,1138.0082,814.5846,0.0,0.0,0.0,-1009.7225,-9075.1523,483.556,5440.7967,-1827.5398,1075.4787,-652.8199,-1825.7779,-1404.881,-3230.6589
10,415.9776,1038.2326,819.5844,0.0,0.0,0.0,-1006.5632,-9076.7708,489.1377,5433.9713,-1841.7838,1076.8347,-656.5885,-1886.4303999999993,-1421.5375999999997,-3307.967999999999
11,396.2246,1118.0266,801.9757,0.0,0.0,0.0,-1028.3552,-8925.0476,460.8639,5387.5564,-1948.4146,1086.9368,-672.6172,-1788.7555999999995,-1534.0950000000003,-3322.8505999999998
12,424.1739,1091.9029,826.0361,0.0,0.0,0.0,-996.7327,-8969.1292,472.1388,5399.9519,-1902.8811,1079.0083,-667.1441,-1751.6583,-1491.0169,-3242.6752
13,416.0809,1106.4712,807.4342,0.0,0.0,0.0,-1007.4928,-9063.7115,493.2525,5365.7606,-1783.6353,1070.1016,-653.8354,-1882.2048999999997,-1367.3691,-3249.5739999999996
14,389.7271,1073.9849,791.8647,0.0,0.0,0.0,-993.4775,-9078.6551,491.9468,5440.9623,-1808.3458,1077.8412,-663.0548,-1883.6467999999995,-1393.5594,-3277.2061999999996
15,407.4835,1026.9322,828.2729,0.0,0.0,0.0,-991.5185,-8952.4016,488.6415,5425.5909,-1902.0672,1082.4244,-665.3802,-1766.9991,-1485.0229999999997,-3252.0220999999997
16,403.7198,1060.4916,806.4725,0.0,0.0,0.0,-1021.7538,-8994.3917,470.4825,5415.0997,-1859.9532,1079.1925,-660.6964,-1859.8794000000007,-1441.4570999999999,-3301.3365000000003
