GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,389.0857,1071.4972,810.951,0.0,0.0,0.0,-1013.5763,-8853.358,472.0794,5063.5536,-1680.9315,50.60268504,-2059.7674000000006,-1630.3288149599998,-3690.0962149600005
1,390.1861,1048.5324,795.5911,0.0,0.0,0.0,-998.836,-8855.8874,493.5391,5045.3548,-1700.8993,51.14148048,-2081.5198999999993,-1649.75781952,-3731.277719519999
2,395.77,1048.9082,791.0648,0.0,0.0,0.0,-1018.6115,-8828.4187,493.4976,4997.7336,-1683.523,50.21451216,-2120.0560000000014,-1633.30848784,-3753.3644878400014
3,397.6204,1033.1262,782.2202,0.0,0.0,0.0,-1008.1454,-8809.5203,459.0877,5040.3422,-1754.274,52.106598,-2105.2689999999993,-1702.1674019999998,-3807.4364019999994
4,398.2439,1025.9108,792.6319,0.0,0.0,0.0,-986.4049,-8894.0117,471.3373,5057.7379,-1682.813,51.795787680000004,-2134.554799999999,-1631.01721232,-3765.572012319999
5,389.6182,1040.3671,799.0209,0.0,0.0,0.0,-1018.8548,-8888.5298,495.1753,5046.8954,-1662.9763,52.035791759999995,-2136.3077000000003,-1610.94050824,-3747.2482082400006
6,401.0871,1033.4254,786.0799,0.0,0.0,0.0,-982.3725,-8837.7107,476.4706,5017.9972,-1680.2551,51.2820108,-2105.023,-1628.9730892,-3733.9960892000004
7,399.4251,1082.8314,793.0858,0.0,0.0,0.0,-1018.8261,-8766.9184,490.736,5039.1216,-1784.8851,52.063215119999995,-1980.5446000000002,-1732.82188488,-3713.36648488
8,422.9803,1042.9426,781.6797,0.0,0.0,0.0,-1010.8077,-8762.9309,469.5738,5033.9044,-1790.7163,52.3834308,-2022.6577999999981,-1738.3328692,-3760.990669199998
9,419.2502,1067.3676,794.0824,0.0,0.0,0.0,-1006.2102,-8854.5823,490.2889,5011.9671,-1674.3418,50.576266079999996,-2077.836300000001,-1623.7655339199998,-3701.601833920001
10,407.7776,1064.3456,812.7478,0.0,0.0,0.0,-1026.8648,-8745.4324,468.1363,5014.6831,-1773.798,52.061495040000004,-2004.6067999999996,-1721.73650496,-3726.3433049599994
11,381.2583,1027.2707,795.9889,0.0,0.0,0.0,-996.4182,-8847.2137,479.1528,5067.6227,-1721.3688,52.87187736,-2092.3385000000007,-1668.4969226399999,-3760.835422640001
12,396.8523,1044.8935,787.0365,0.0,0.0,0.0,-1000.6662,-8893.2752,489.6714,5072.5757,-1698.4094,54.0666036,-2102.9120000000003,-1644.3427964,-3747.2547964000005
13,411.3282,1075.3642,788.2672,0.0,0.0,0.0,-981.9927,-8841.1258,488.9943,5048.0018,-1701.0702,52.69219776,-2011.1627999999992,-1648.3780022400001,-3659.5408022399993
14,368.5619,1057.44,793.8622,0.0,0.0,0.0,-1003.5164,-8790.2067,477.77,5039.1097,-1776.8177,54.22171032,-2056.9793,-1722.59598968,-3779.57528968
15,420.8396,1047.2271,811.562,0.0,0.0,0.0,-1008.3446,-8808.1059,490.3048,5062.6823,-1753.397,52.64703144,-1983.8346999999994,-1700.7499685599998,-3684.5846685599995
16,372.2778,1072.3744,786.5512,0.0,0.0,0.0,-1015.2865,-8749.0189,478.9017,5025.5976,-1770.7768,51.52163904,-2028.6026999999985,-1719.25516096,-3747.8578609599986
17,366.5349,1030.8301,778.3521,0.0,0.0,0.0,-1010.7556,-8772.7268,486.9097,5031.2706,-1757.8067,52.41802968,-2089.585000000001,-1705.38867032,-3794.973670320001
18,366.8317,1048.1766,787.6362,0.0,0.0,0.0,-1030.0376,-8801.928,490.139,5044.9688,-1729.2919,52.00370856,-2094.2133000000003,-1677.28819144,-3771.5014914400003
19,414.0995,986.5955,791.8215,0.0,0.0,0.0,-997.6235,-8769.4076,481.0525,5057.7362,-1774.7439,53.42824728,-2035.7259000000004,-1721.31565272,-3757.0415527200003
20,394.6433,1076.6631,776.7383,0.0,0.0,0.0,-1004.1347,-8770.1931,485.8034,5063.3273,-1779.6962,52.930100159999995,-1977.1524000000009,-1726.7660998400002,-3703.918499840001
21,412.234,1062.0199,769.0756,0.0,0.0,0.0,-983.2102,-8666.4365,463.7368,5016.0336,-1863.7617,52.07787288,-1926.5468,-1811.68382712,-3738.23062712
22,370.0638,1086.6944,775.7705,0.0,0.0,0.0,-1024.1789,-8804.0503,473.9105,5015.0131,-1720.377,52.09537032,-2106.7769000000008,-1668.28162968,-3775.058529680001
23,373.4102,1097.6873,804.571,0.0,0.0,0.0,-1018.5835,-8792.6047,479.1849,5019.6052,-1708.3395,51.06605904,-2036.7295999999997,-1657.27344096,-3694.00304096
24,431.2459,1060.0337,768.4219,0.0,0.0,0.0,-1008.7202,-8756.7351,472.1269,5019.706,-1755.3687,52.431617519999996,-2013.9208999999992,-1702.93708248,-3716.857982479999
25,395.945,1021.2439,763.6126,0.0,0.0,0.0,-1033.6116,-8790.3747,489.3338,5055.3032,-1729.4545,51.19518024,-2098.5477999999994,-1678.2593197600002,-3776.8071197599993
26,385.8436,1060.8568,798.3908,0.0,0.0,0.0,-997.7398,-8770.335,467.6721,5029.4909,-1790.19,52.902879119999994,-2025.8206,-1737.28712088,-3763.10772088
27,392.0587,1054.589,764.5135,0.0,0.0,0.0,-1028.0869,-8721.3739,483.8287,5000.8645,-1771.1459,51.31410624,-2053.6064000000006,-1719.83179376,-3773.4381937600006
28,401.4032,1031.3212,798.7062,0.0,0.0,0.0,-1015.6824,-8796.2715,479.1918,5028.3058,-1727.3016,52.17843672,-2073.025700000001,-1675.12316328,-3748.148863280001
29,383.2135,1043.8605,768.5825,0.0,0.0,0.0,-1011.7091,-8858.9779,470.8061,4969.8814,-1630.1865,51.95937024,-2234.343,-1578.22712976,-3812.57012976
30,388.1856,1026.617,773.3097,0.0,0.0,0.0,-999.4617,-8863.0376,490.04,5043.5926,-1672.2059,51.19674336,-2140.7544,-1621.00915664,-3761.76355664
31,419.4121,1015.4041,795.1591,0.0,0.0,0.0,-1021.9842,-8953.3022,471.195,5002.1296,-1557.0397,50.75184744,-2271.9865,-1506.2878525600001,-3778.2743525600004
32,403.3059,1025.7706,784.6523,0.0,0.0,0.0,-1010.6194,-8823.5054,477.1944,5030.9296,-1695.7466,50.70657312,-2112.272,-1645.04002688,-3757.31202688
33,382.2394,1022.7332,784.5378,0.0,0.0,0.0,-1020.8746,-8814.6331,473.7192,5016.3624,-1722.6229,51.74386272,-2155.9156999999996,-1670.8790372800001,-3826.79473728
34,401.418,1036.4563,788.2933,0.0,0.0,0.0,-1028.8889,-8829.0445,484.733,5005.161,-1666.4662,51.37403112,-2141.8718,-1615.0921688800001,-3756.96396888
35,416.8197,1042.3259,828.2414,0.0,0.0,0.0,-1008.3482,-8974.3793,478.6123,5049.4038,-1578.8088,51.43561992,-2167.3244000000004,-1527.37318008,-3694.69758008
36,402.9002,1082.0891,812.7545,0.0,0.0,0.0,-1016.3136,-8999.2945,488.7735,5039.9835,-1565.8343,50.9964192,-2189.1072999999988,-1514.8378808,-3703.9451807999985
37,350.2064,1040.7684,795.6908,0.0,0.0,0.0,-999.4604,-8907.8075,500.1366,5063.2342,-1662.8414,52.40097216,-2157.231500000001,-1610.44042784,-3767.671927840001
38,381.2923,1092.9552,789.2526,0.0,0.0,0.0,-1025.4177,-8810.6311,489.6715,5035.809,-1737.3309,51.546597840000004,-2047.0681999999997,-1685.78430216,-3732.85250216
39,390.1937,1055.2193,761.4722,0.0,0.0,0.0,-1002.4207,-8860.3797,482.924,5021.1646,-1677.9753,52.94304792,-2151.8265999999994,-1625.03225208,-3776.8588520799995
40,410.179,1078.6069,784.0663,0.0,0.0,0.0,-995.5051,-8828.8211,474.8664,4988.1286,-1673.3047,52.63181496,-2088.4789999999994,-1620.67288504,-3709.151885039999
