Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,374.52,1021.0933,777.367,0.0,0.0,0.0,-1014.7916,-8985.9456,483.4394,5306.1691,-1803.4745,1059.2105,-647.7638,-2038.1483999999982,-1392.0278,-3430.176199999998
1,395.7021,1007.596,794.3953,0.0,0.0,0.0,-1002.4098,-9029.3213,464.5296,5287.1747,-1750.2465,1059.9429,-641.5162,-2082.3333999999995,-1331.8198,-3414.1531999999997
2,412.675,1000.919,793.0481,0.0,0.0,0.0,-992.4656,-9148.3079,474.1766,5290.8792,-1661.9629,1055.1706,-645.629,-2169.0756,-1252.4213,-3421.4969
3,410.0594,1046.8228,765.37,0.0,0.0,0.0,-1022.4696,-9074.0426,471.6107,5320.9224,-1738.1821,1061.6344,-647.5016,-2081.7268999999997,-1324.0493000000001,-3405.7762
4,434.6405,1017.9811,790.8376,0.0,0.0,0.0,-1005.7409,-9034.6379,464.2697,5263.5011,-1689.2683,1063.5622,-641.939,-2069.1488,-1267.6450999999997,-3336.793899999999
5,396.35,1030.2559,770.1605,0.0,0.0,0.0,-997.6754,-9057.0176,479.1218,5298.8284,-1711.0935,1061.3698,-644.4514,-2079.9763999999986,-1294.1751,-3374.1514999999986
6,403.0078,990.4838,769.2601,0.0,0.0,0.0,-1010.2391,-8976.6265,473.3331,5303.4874,-1813.7336,1055.5959,-645.5784,-2047.2934000000005,-1403.7161,-3451.0095000000006
7,414.2614,1041.208,788.7659,0.0,0.0,0.0,-989.1316,-8948.7375,469.3736,5271.9222,-1802.1977,1066.865,-648.0359,-1952.3379999999997,-1383.3685999999998,-3335.7065999999995
8,406.2861,1027.2719,788.3802,0.0,0.0,0.0,-997.6901,-8972.2131,475.5376,5289.7681,-1808.5664,1059.9145,-651.117,-1982.6593000000012,-1399.7688999999998,-3382.428200000001
9,359.426,1048.2502,767.3059,0.0,0.0,0.0,-998.4213,-8947.2595,459.5893,5273.1067,-1800.9328,1067.6541,-651.2382,-2038.002700000001,-1384.5169,-3422.5196000000005
10,384.5717,1075.2514,783.4013,0.0,0.0,0.0,-1011.9258,-8928.6665,463.3853,5261.618,-1827.7602,1065.1687,-652.8374,-1972.364599999999,-1415.4288999999999,-3387.7934999999984
11,367.5335,1074.04,802.0483,0.0,0.0,0.0,-1007.3998,-9104.5115,478.5484,5315.6149,-1703.9386,1067.6068,-655.8158,-2074.1262000000015,-1292.1475999999998,-3366.2738000000013
12,419.6773,1020.3517,787.9495,0.0,0.0,0.0,-960.2893,-9100.231,476.0245,5279.6991,-1667.9033,1072.7571,-659.7152,-2076.8181999999997,-1254.8613999999998,-3331.6796
13,389.091,1054.612,769.3318,0.0,0.0,0.0,-1000.3603,-8950.5787,444.8161,5251.949,-1804.7843,1070.9049,-663.9315,-2041.1391000000003,-1397.8109,-3438.9500000000007
14,418.0329,1046.6811,782.3176,0.0,0.0,0.0,-977.3274,-8972.9212,480.2632,5291.4919,-1790.6251,1068.3156,-660.1656,-1931.4619000000002,-1382.4751,-3313.937000000001
15,400.0645,1051.3708,752.5796,0.0,0.0,0.0,-961.7864,-8916.8553,476.7543,5282.7377,-1834.4273,1073.9572,-662.5021,-1915.1347999999998,-1422.9722000000002,-3338.1070000000004
16,379.1908,1091.7551,786.8471,0.0,0.0,0.0,-992.8177,-9026.134,477.9233,5253.7622,-1737.1726,1069.615,-655.4752,-2029.4731999999995,-1323.0328,-3352.5059999999994
17,404.843,1019.2705,792.4167,0.0,0.0,0.0,-1018.7185,-9106.7908,470.8662,5292.5694,-1653.8769,1058.4876,-646.4415,-2145.5434999999998,-1241.8308000000002,-3387.3743
