Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,385.4867,1051.2916,1706.298,0.0,0.0,0.0,-1018.0586,-9121.7295,498.7983,5346.3394,-1529.7044,49.95495,-1151.574099999999,-1479.74945,-2631.323549999999
1,372.6303,1040.7898,1708.3482,0.0,0.0,0.0,-997.6275,-8882.1084,500.2393,5322.2892,-1722.7874,51.22271376,-935.4390999999996,-1671.56468624,-2607.00378624
2,406.5404,1041.0058,1699.1097,0.0,0.0,0.0,-975.8727,-8990.3315,492.4826,5361.9805,-1696.0205,51.79660704,-965.0852000000004,-1644.22389296,-2609.3090929600007
3,392.2693,1054.1386,1683.2199,0.0,0.0,0.0,-998.5839,-8778.833,485.6208,5335.0573,-1800.4549,52.57795536,-827.1109999999999,-1747.87694464,-2574.9879446399996
4,373.3166,1044.2943,1700.7167,0.0,0.0,0.0,-1014.2508,-8877.6832,489.7722,5357.8168,-1731.9868,51.56886384,-926.0173999999997,-1680.41793616,-2606.435336159999
5,369.5733,1048.3399,1724.6823,0.0,0.0,0.0,-1010.1272,-8859.0442,494.8921,5319.1686,-1747.7765,52.096595040000004,-912.5151999999998,-1695.67990496,-2608.1951049599998
6,389.5773,1079.974,1708.9969,0.0,0.0,0.0,-1039.4276,-8964.3931,478.0872,5348.4976,-1682.6378,50.19576264,-998.6876999999995,-1632.44203736,-2631.1297373599996
7,431.2538,1040.2597,1686.9826,0.0,0.0,0.0,-998.2028,-8952.08,476.3788,5302.2867,-1659.5773,50.3366868,-1013.1211999999996,-1609.2406131999999,-2622.3618131999997
8,379.0016,1031.8664,1703.7759,0.0,0.0,0.0,-984.1252,-8998.9016,491.255,5342.494,-1666.7131,52.02237312,-1034.633899999999,-1614.69072688,-2649.324626879999
9,378.0855,1059.4527,1716.4703,0.0,0.0,0.0,-984.7847,-8983.7623,490.2897,5358.7938,-1654.7711,49.96822752,-965.4549999999999,-1604.80287248,-2570.25787248
10,413.299,1044.2052,1693.4083,0.0,0.0,0.0,-994.4046,-8983.2554,471.2146,5296.2994,-1625.6584,52.10591832,-1059.2334999999994,-1573.55248168,-2632.7859816799996
11,364.5538,1064.5728,1713.842,0.0,0.0,0.0,-1027.5988,-8900.5195,477.7304,5313.6311,-1681.4751,50.698040400000004,-993.7882,-1630.7770596,-2624.5652596
12,395.6594,1028.5452,1690.4344,0.0,0.0,0.0,-1021.1336,-8943.9878,481.3253,5357.0348,-1682.5084,52.12380312,-1012.1223,-1630.38459688,-2642.5068968799997
13,418.0118,1016.5432,1715.0975,0.0,0.0,0.0,-1016.9762,-9035.2509,490.801,5368.7861,-1614.9804,50.54111784,-1042.9874999999984,-1564.43928216,-2607.4267821599983
14,389.1561,1030.2438,1691.8208,0.0,0.0,0.0,-991.644,-9050.5118,492.0116,5387.607,-1626.0781,51.86465783999999,-1051.3165000000008,-1574.2134421599999,-2625.5299421600007
15,426.7358,1017.7865,1700.4167,0.0,0.0,0.0,-1003.1332,-8963.0908,483.3969,5316.4784,-1654.6635,50.77350792,-1021.4097000000002,-1603.8899920800002,-2625.29969208
16,414.1671,1063.5335,1724.8178,0.0,0.0,0.0,-1004.0585,-9070.8081,472.8231,5352.4205,-1605.4645,50.33634408,-1047.1046000000006,-1555.1281559200002,-2602.2327559200007
17,398.9059,1019.8704,1712.6371,0.0,0.0,0.0,-1004.8133,-8956.8008,481.3828,5376.2172,-1726.9088,53.405586,-972.6007000000009,-1673.5032139999998,-2646.103914000001
18,407.0084,1021.8446,1716.6659,0.0,0.0,0.0,-977.7864,-9060.8845,472.2269,5329.9027,-1570.0289,52.41970008,-1091.0224000000007,-1517.60919992,-2608.631599920001
19,415.3685,1054.1223,1716.9351,0.0,0.0,0.0,-963.1893,-9002.798,475.0438,5379.29,-1698.0788,56.44634616,-925.2276000000002,-1641.63245384,-2566.8600538400005
20,415.5114,1036.2013,1715.4982,0.0,0.0,0.0,-969.4522,-8909.6476,490.1253,5365.7568,-1763.8205,53.1618948,-856.0068000000001,-1710.6586052,-2566.6654052
21,391.4333,1065.7816,1704.3798,0.0,0.0,0.0,-994.0973,-8955.2694,485.8615,5372.39,-1701.0413,54.78205248,-929.5204999999987,-1646.2592475200001,-2575.7797475199986
22,397.9913,1031.0123,1698.1238,0.0,0.0,0.0,-983.3644,-8991.0738,470.5808,5346.6416,-1663.4163,54.906454079999996,-1030.0883999999996,-1608.50984592,-2638.5982459199995
23,402.5359,1049.5243,1706.6911,0.0,0.0,0.0,-981.605,-8998.296,489.5841,5356.4185,-1646.0823,52.92508104,-975.1471000000001,-1593.1572189600001,-2568.3043189600003
