POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,404.5794,1070.3122,819.1576,0.0,0.0,0.0,-916.3159,-10280.2843,502.5068,5462.5902,-1983.1076,1176.6079,-652.219,-2937.4540000000006,-1458.7187000000001,-4396.172700000001
1,386.9871,1037.0045,811.7679,0.0,0.0,0.0,-840.1237,-10332.1732,489.6662,5437.8124,-1941.8632,1191.5956,-652.4567,-3009.0588,-1402.7242999999999,-4411.7831
2,387.4127,1057.591,827.8702,0.0,0.0,0.0,-892.9084,-10247.4083,494.5418,5406.0405,-1938.3849,1196.2544,-656.9719,-2966.860499999998,-1399.1024,-4365.962899999999
3,395.9601,1042.0917,825.525,0.0,0.0,0.0,-811.3646,-10318.7954,476.9375,5440.4998,-1963.527,1191.4113,-656.5581,-2949.1459000000013,-1428.6738,-4377.819700000002
4,381.4366,1091.0388,775.7881,0.0,0.0,0.0,-873.1791,-10307.796,478.3039,5414.4347,-1925.9987,1178.5262,-649.9995,-3039.973,-1397.4720000000002,-4437.445
5,398.75,1061.5977,788.4473,0.0,0.0,0.0,-834.7037,-10323.6371,485.6185,5446.7175,-1989.2993,1184.9522,-658.0917,-2977.2097999999996,-1462.4388,-4439.6485999999995
6,428.272,1102.4618,800.1447,0.0,0.0,0.0,-868.4227,-10128.9893,490.9847,5372.6521,-2059.0817,1182.7314,-639.9641,-2802.8966999999993,-1516.3144000000002,-4319.2111
7,429.5977,1075.7913,814.55,0.0,0.0,0.0,-886.3481,-10189.4486,467.5119,5353.7941,-2014.6171,1184.7916,-650.025,-2934.551700000001,-1479.8505,-4414.402200000001
8,403.5423,1083.7505,806.5724,0.0,0.0,0.0,-858.8706,-10313.9372,468.4204,5409.9909,-1916.9657,1180.1988,-652.7877,-3000.5312999999996,-1389.5546,-4390.085899999999
9,382.1797,1138.0082,814.5846,0.0,0.0,0.0,-881.8237,-10169.7988,483.556,5440.7967,-2079.2966,1188.6613,-650.7814,-2792.4973,-1541.4167000000002,-4333.914000000001
10,416.0045,1038.2326,819.5844,0.0,0.0,0.0,-864.0044,-10278.9276,489.1377,5433.9713,-2001.9003,1183.4402,-654.1198,-2946.001500000001,-1472.5799000000002,-4418.581400000002
11,396.2511,1118.0266,801.9757,0.0,0.0,0.0,-911.5379,-10099.5097,460.8639,5387.5564,-2097.2801,1200.7951,-668.8115,-2846.3738999999996,-1565.2965,-4411.670399999999
12,424.198,1091.9029,826.0361,0.0,0.0,0.0,-857.1795,-10153.63,472.1388,5399.9519,-2053.5113,1185.6373,-661.6657,-2796.581799999998,-1529.5397,-4326.1214999999975
13,416.1065,1106.4712,807.4342,0.0,0.0,0.0,-897.5403,-10186.7894,493.2525,5365.7606,-1958.4996,1177.4914,-651.4967,-2895.3047000000006,-1432.5049,-4327.8096000000005
14,389.7559,1073.9849,791.8647,0.0,0.0,0.0,-869.5486,-10200.1146,491.9468,5440.9623,-2012.8142,1184.6215,-659.6817,-2881.1486000000014,-1487.8744000000002,-4369.023000000001
15,407.507,1026.9322,828.2729,0.0,0.0,0.0,-854.141,-10107.1228,488.6415,5425.5909,-2086.0476,1194.3077,-665.6415,-2784.3193,-1557.3813999999998,-4341.700699999999
