GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,392.5227,1051.0573,798.898,0.0,0.0,0.0,-979.832,-9147.4446,485.3508,5382.2113,-1702.4421,53.61477552,-2017.2365,-1648.82732448,-3666.06382448
1,396.1084,1089.3677,821.5797,0.0,0.0,0.0,-1017.8824,-9177.9294,470.0299,5353.0558,-1625.0102,52.3215684,-2065.6703000000016,-1572.6886316,-3638.358931600001
2,371.7689,1081.1215,805.0244,0.0,0.0,0.0,-997.0048,-9154.1398,476.5672,5381.2067,-1691.3589,53.695699919999996,-2035.4559000000008,-1637.66320008,-3673.119100080001
3,383.8189,1044.2198,819.2497,0.0,0.0,0.0,-1011.8495,-9087.8797,470.3001,5369.435,-1734.587,51.69804984,-2012.7056999999986,-1682.88895016,-3695.5946501599988
4,410.2339,1078.3498,820.2948,0.0,0.0,0.0,-1018.1333,-9188.3386,491.6474,5410.631,-1659.7383,51.834306240000004,-1995.3149999999996,-1607.90399376,-3603.2189937599996
5,409.8362,1086.1848,836.4743,0.0,0.0,0.0,-1014.2414,-9192.8447,480.7462,5381.9442,-1619.0857,52.366541039999994,-2011.9004000000004,-1566.7191589600002,-3578.6195589600006
6,406.9432,1086.187,814.5948,0.0,0.0,0.0,-1003.0169,-9114.6029,478.2629,5363.8672,-1707.0961,51.59964528,-1967.7647000000006,-1655.49645472,-3623.2611547200004
7,410.9167,1084.2322,798.9242,0.0,0.0,0.0,-988.9349,-9166.2088,483.3807,5373.9838,-1690.4694,53.63223048,-2003.7061000000003,-1636.8371695199999,-3640.54326952
8,413.1546,1076.725,799.6643,0.0,0.0,0.0,-1001.2827,-9161.1826,471.1636,5370.0334,-1688.3487,52.770329999999994,-2031.7244,-1635.57837,-3667.3027700000002
9,427.7614,1052.5923,814.6552,0.0,0.0,0.0,-996.4088,-9112.7045,496.7593,5356.6163,-1705.4628,53.19751032,-1960.7288000000008,-1652.26528968,-3612.994089680001
10,391.7003,1028.6421,819.9003,0.0,0.0,0.0,-1027.2841,-9016.4188,488.0222,5366.2926,-1762.7515,52.48541952,-1949.1453999999994,-1710.26608048,-3659.4114804799997
11,424.249,1061.0561,807.8852,0.0,0.0,0.0,-1001.6766,-9031.1534,457.0757,5348.842,-1747.0298,53.25742656,-1933.7219999999988,-1693.7723734400001,-3627.494373439999
12,379.1075,1088.9595,786.5123,0.0,0.0,0.0,-1007.7948,-8978.1468,486.449,5361.8167,-1817.6031,52.840511279999994,-1883.0966000000008,-1764.76258872,-3647.859188720001
13,386.9185,1108.0972,792.2274,0.0,0.0,0.0,-961.8694,-9139.6994,488.0677,5342.5244,-1681.3504,51.98945976,-1983.7335999999996,-1629.36094024,-3613.09454024
14,383.7225,1055.9587,800.7131,0.0,0.0,0.0,-1032.2749,-9104.8625,494.5408,5383.0406,-1694.7941,50.779517039999995,-2019.1616999999997,-1644.01458296,-3663.1762829599998
15,404.2333,1103.9544,794.0162,0.0,0.0,0.0,-994.1187,-9074.0988,477.2681,5334.9295,-1709.2838,52.7193072,-1953.8159999999998,-1656.5644928,-3610.3804928
16,383.802,1054.1551,815.0854,0.0,0.0,0.0,-1007.5514,-9172.4905,480.4847,5377.2699,-1635.2025,51.27471936,-2069.2447999999995,-1583.92778064,-3653.17258064
17,405.6516,1088.5491,805.8871,0.0,0.0,0.0,-992.4472,-9083.8403,469.1018,5342.9191,-1704.4257,52.94954448,-1964.1787999999997,-1651.47615552,-3615.6549555199995
18,408.0105,1046.8812,817.1834,0.0,0.0,0.0,-1027.5225,-9006.7116,462.9982,5368.209,-1786.66,52.39721952,-1930.9518000000007,-1734.2627804800002,-3665.2145804800007
19,363.9944,1067.9314,806.7458,0.0,0.0,0.0,-1032.676,-9008.7847,478.5556,5367.0026,-1766.1127,53.67563208,-1957.2309000000005,-1712.43706792,-3669.66796792
20,392.8184,1034.2549,810.2837,0.0,0.0,0.0,-1014.4386,-9017.1124,477.3235,5375.8418,-1770.759,54.49064328,-1941.028699999999,-1716.26835672,-3657.297056719999
21,411.3858,1071.8529,777.0476,0.0,0.0,0.0,-1002.4382,-9056.0319,485.7909,5335.9898,-1703.8463,52.89587928,-1976.4030999999995,-1650.95042072,-3627.35352072
22,404.1913,1083.4997,784.0752,0.0,0.0,0.0,-1015.0469,-9222.2413,468.7145,5362.6306,-1604.0092,50.92915464,-2134.1768999999995,-1553.08004536,-3687.2569453599995
23,399.7959,1034.6792,794.039,0.0,0.0,0.0,-1022.6201,-9156.218,473.3856,5383.1007,-1684.0327,51.72079536,-2093.837700000001,-1632.31190464,-3726.1496046400007
24,414.5579,1084.1387,811.76,0.0,0.0,0.0,-1018.5611,-9113.8495,473.0702,5411.3111,-1729.8302,52.39615176,-1937.5726999999997,-1677.43404824,-3615.00674824
25,399.628,1061.4475,803.0779,0.0,0.0,0.0,-1025.2553,-9188.1896,484.2693,5414.8062,-1661.8502,50.9150448,-2050.2159999999994,-1610.9351552,-3661.1511551999993
26,405.3065,1043.5625,799.2361,0.0,0.0,0.0,-1020.4714,-9168.1288,483.0366,5338.5123,-1635.337,52.0939908,-2118.9461999999994,-1583.2430092,-3702.1892091999994
27,432.7222,1073.7582,810.3753,0.0,0.0,0.0,-994.0271,-9223.1067,467.9657,5386.7695,-1633.1418,53.97009336,-2045.5429000000004,-1579.1717066400001,-3624.7146066400005
28,395.4366,1075.3911,787.106,0.0,0.0,0.0,-1003.2145,-9208.7742,481.7414,5367.7001,-1603.9634,50.82481584,-2104.6135000000004,-1553.1385841600002,-3657.7520841600003
29,382.0751,1037.1877,793.7079,0.0,0.0,0.0,-961.4977,-9315.3375,498.354,5380.3319,-1551.336,52.742987279999994,-2185.1785999999993,-1498.59301272,-3683.7716127199997
30,415.0137,1070.5833,799.3355,0.0,0.0,0.0,-967.9087,-9262.9273,480.3767,5387.3585,-1649.4187,54.256816799999996,-2078.1682999999994,-1595.1618832,-3673.3301831999997
31,388.6076,1047.4743,797.2773,0.0,0.0,0.0,-987.7533,-9270.3867,477.544,5444.9599,-1635.5783,54.14129712,-2102.276899999999,-1581.43700288,-3683.713902879999
32,381.9677,1092.7453,805.8163,0.0,0.0,0.0,-1011.7827,-9293.5022,482.7095,5392.7938,-1591.0756,50.929253280000005,-2149.2523,-1540.1463467199999,-3689.39864672
33,401.93,1053.0782,821.9367,0.0,0.0,0.0,-1006.4063,-9306.4004,482.063,5388.4177,-1579.6875,51.85391832,-2165.3811000000005,-1527.83358168,-3693.2146816800005
34,385.0883,1050.2257,820.7692,0.0,0.0,0.0,-1001.036,-9194.2043,473.3142,5367.7017,-1645.1347,52.74104544,-2098.1412,-1592.39365456,-3690.53485456
35,398.7614,1081.6485,818.5491,0.0,0.0,0.0,-1021.7563,-9212.1152,465.8723,5341.3018,-1598.2961,50.6431908,-2127.7384,-1547.6529092,-3675.3913092000003
36,412.7318,1071.8085,818.3739,0.0,0.0,0.0,-1014.9264,-9281.0762,481.1266,5366.6295,-1560.8342,52.24400064,-2145.332299999999,-1508.59019936,-3653.922499359999
37,396.8745,1085.6064,813.4357,0.0,0.0,0.0,-1015.0948,-9149.4647,479.2964,5321.371,-1645.1773,52.450267679999996,-2067.9755000000005,-1592.72703232,-3660.702532320001
38,408.0577,1060.6633,827.2832,0.0,0.0,0.0,-991.3356,-9263.2155,487.934,5384.1783,-1581.4214,51.06371832,-2086.4346000000005,-1530.35768168,-3616.7922816800005
39,382.3377,1053.8134,806.554,0.0,0.0,0.0,-975.8826,-9272.2735,478.2421,5387.0631,-1604.1153,53.32652856,-2140.1457999999984,-1550.78877144,-3690.9345714399983
40,409.274,1082.8454,827.9066,0.0,0.0,0.0,-1005.0716,-9253.4512,479.8471,5365.9094,-1589.3947,53.20219752,-2092.7403000000004,-1536.19250248,-3628.93280248
41,415.2163,1105.3304,822.4491,0.0,0.0,0.0,-1006.8652,-9188.9704,483.1315,5349.3678,-1621.4263,53.241762959999996,-2020.3404999999993,-1568.1845370400001,-3588.5250370399995
42,409.2152,1050.6247,799.9547,0.0,0.0,0.0,-989.4503,-9205.9578,490.2381,5372.1376,-1638.5538,53.71866576,-2073.2378,-1584.83513424,-3658.0729342399995
43,385.4989,1067.2116,816.6578,0.0,0.0,0.0,-1026.8098,-9207.0182,471.0784,5393.5439,-1646.0837,53.21064888,-2099.8374000000003,-1592.87305112,-3692.7104511200005
44,389.4987,1074.7095,805.3266,0.0,0.0,0.0,-1007.8793,-9154.9317,484.6847,5394.4331,-1713.6568,55.0038492,-2014.1583999999993,-1658.6529507999999,-3672.811350799999
45,394.6122,995.3376,837.4022,0.0,0.0,0.0,-971.4689,-9268.0361,491.0413,5429.6601,-1660.9701,52.565382,-2091.4515999999994,-1608.404718,-3699.856317999999
46,392.2857,1084.302,806.2475,0.0,0.0,0.0,-1020.4657,-9280.4267,473.9308,5434.3488,-1608.2917,51.26986152,-2109.7776000000003,-1557.02183848,-3666.79943848
47,419.2515,1053.3428,832.3772,0.0,0.0,0.0,-995.982,-9294.9605,477.3084,5422.0429,-1627.6358,52.625139839999996,-2086.6196999999993,-1575.01066016,-3661.6303601599993
48,413.0902,1032.0842,796.6369,0.0,0.0,0.0,-975.6685,-9252.7409,483.1348,5403.7681,-1632.5385,51.297778799999996,-2099.695200000001,-1581.2407212,-3680.9359212000013
49,410.1616,1102.7532,820.0039,0.0,0.0,0.0,-1005.0794,-9292.2202,486.4554,5398.6488,-1581.287,51.200730719999996,-2079.2767000000003,-1530.0862692800001,-3609.3629692800005
50,386.7906,1076.0409,813.5551,0.0,0.0,0.0,-1016.9836,-9223.7641,469.6538,5424.5745,-1635.4136,51.27404976,-2070.1328000000003,-1584.13955024,-3654.2723502400004
51,402.8051,1045.416,812.0672,0.0,0.0,0.0,-1000.3221,-9289.2783,474.1092,5423.6075,-1609.363,51.62147208,-2131.5953999999992,-1557.74152792,-3689.3369279199997
