Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,381.3127,1030.2072,788.192,0.0,0.0,0.0,-1002.4104,-8875.2465,489.8457,5033.5036,-1621.45,49.94632224,-2154.595699999999,-1571.50367776,-3726.099377759999
1,370.6208,1073.6471,806.0601,0.0,0.0,0.0,-1025.8322,-8939.9498,482.6122,5043.0328,-1592.0812,50.95923551999999,-2189.809000000001,-1541.12196448,-3730.9309644800014
2,369.9414,1020.6438,791.5051,0.0,0.0,0.0,-1018.1492,-8855.1153,479.9267,5080.9351,-1677.5692,51.644359439999995,-2130.3124,-1625.92484056,-3756.23724056
3,387.1115,1032.382,793.0674,0.0,0.0,0.0,-1007.7885,-8903.3486,492.2009,5059.5423,-1639.9312,52.12850832,-2146.8329999999996,-1587.80269168,-3734.6356916799996
4,393.039,1063.5762,805.0687,0.0,0.0,0.0,-1002.3971,-8823.0629,480.9587,5056.8053,-1724.4339,54.72653183999999,-2026.0121000000008,-1669.70736816,-3695.719468160001
5,389.2016,1003.1302,798.3663,0.0,0.0,0.0,-1006.1917,-8757.9809,481.4605,5047.2696,-1725.3837,52.75993392,-2044.7444000000005,-1672.62376608,-3717.3681660800007
6,398.2534,1034.4818,783.2983,0.0,0.0,0.0,-1007.0206,-8795.9295,484.6885,5023.2005,-1711.8357,52.94811384,-2079.0276000000003,-1658.8875861600002,-3737.9151861600003
7,398.1759,1034.826,817.6412,0.0,0.0,0.0,-989.6106,-8872.998,474.0586,5036.027,-1636.3098,53.70504336,-2101.879899999999,-1582.60475664,-3684.484656639999
8,398.3532,1009.5659,784.199,0.0,0.0,0.0,-984.1155,-8938.1803,469.2994,5024.3668,-1594.5005,53.56331064,-2236.5115000000005,-1540.93718936,-3777.4486893600006
9,411.42,1061.9468,796.7944,0.0,0.0,0.0,-1020.173,-8773.1288,488.3599,5027.367,-1705.3373,53.69144328,-2007.4137,-1651.64585672,-3659.0595567200003
10,393.6559,1060.1936,814.3529,0.0,0.0,0.0,-993.472,-8774.7748,480.9844,5026.6865,-1713.3111,54.35792208,-1992.3734999999988,-1658.95317792,-3651.3266779199985
11,412.6488,1059.4405,794.519,0.0,0.0,0.0,-1003.5258,-8777.086,479.8317,5080.7719,-1762.9917,54.35137656,-1953.3998999999994,-1708.64032344,-3662.0402234399994
12,369.4823,1087.4162,778.1958,0.0,0.0,0.0,-1009.9811,-8831.8106,493.3179,5034.7076,-1656.0751,52.17610896,-2078.671900000001,-1603.89899104,-3682.5708910400012
13,382.2783,1056.0778,815.0614,0.0,0.0,0.0,-1006.9312,-8708.1687,482.1372,5034.4219,-1784.2023,53.301343679999995,-1945.1232999999993,-1730.90095632,-3676.024256319999
14,419.03,1034.0316,803.5351,0.0,0.0,0.0,-982.9391,-8744.1245,470.6704,5060.5459,-1782.8413,55.618762319999995,-1939.2505999999994,-1727.22253768,-3666.4731376799996
15,402.5891,1082.8138,785.7989,0.0,0.0,0.0,-989.7647,-8784.6687,482.1812,5087.8265,-1771.5576,53.86905503999999,-1933.2239,-1717.6885449600002,-3650.91244496
16,419.6499,1032.4802,794.1541,0.0,0.0,0.0,-1010.1821,-8830.3615,472.4159,5073.5959,-1710.8275,53.64196272,-2048.2476000000006,-1657.18553728,-3705.433137280001
17,383.1202,1096.589,802.1544,0.0,0.0,0.0,-997.1502,-8861.8397,487.3502,5059.1553,-1690.7172,52.9216812,-2030.6207999999997,-1637.7955188,-3668.4163187999998
18,397.9344,1069.5011,790.6646,0.0,0.0,0.0,-996.8971,-8911.8023,479.4624,5121.4828,-1676.8846,54.20253024,-2049.6540999999997,-1622.68206976,-3672.33616976
19,388.9353,1085.7769,790.8402,0.0,0.0,0.0,-996.2808,-8832.3835,485.7567,5058.0491,-1716.2098,54.57767184,-2019.3060999999998,-1661.63212816,-3680.9382281599997
20,421.9726,1049.6101,805.9595,0.0,0.0,0.0,-1004.7818,-8912.5806,476.94,5005.126,-1588.2411,53.33897088,-2157.7541999999994,-1534.90212912,-3692.6563291199996
21,425.6809,1062.3925,808.06,0.0,0.0,0.0,-993.8967,-8809.6549,486.0581,5036.3575,-1739.1662,55.2139164,-1985.0025999999998,-1683.9522835999999,-3668.9548835999994
