POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,420.2129,1006.9535,801.9503,0.0,0.0,0.0,-1007.4042,-9093.4171,471.7221,5435.9408,-1720.6843,1065.7877,-645.1896,-1964.0417000000007,-1300.0861999999997,-3264.127900000001
1,392.304,1012.5476,784.3805,0.0,0.0,0.0,-1018.6461,-9155.2064,487.3476,5476.0727,-1683.0533,1062.3432,-646.5733,-2021.200099999999,-1267.2834,-3288.4834999999994
2,397.1975,1040.1472,811.1905,0.0,0.0,0.0,-1008.0913,-9164.6625,474.2586,5481.6123,-1711.2274,1069.7851,-657.0596,-1968.3477000000003,-1298.5019,-3266.8496
3,375.3503,1056.0621,805.7542,0.0,0.0,0.0,-1010.2804,-9065.0664,488.1649,5408.2042,-1751.6287,1064.6443,-648.3386,-1941.8111,-1335.323,-3277.1341
4,414.6468,1055.765,783.1211,0.0,0.0,0.0,-1001.8824,-9177.2495,479.0169,5446.0706,-1690.9355,1054.306,-643.4026,-2000.5115000000005,-1280.0321,-3280.5436000000004
5,402.4695,1074.4767,787.0572,0.0,0.0,0.0,-1015.6217,-9039.3023,486.8631,5430.1204,-1782.5701,1064.4222,-649.5679,-1873.9371,-1367.7158,-3241.6529
6,374.1812,1051.7582,772.3639,0.0,0.0,0.0,-1007.5372,-8937.6299,468.478,5440.8695,-1874.0307,1069.2133,-656.0162,-1837.5163000000002,-1460.8336000000002,-3298.3499000000006
7,375.5894,1037.9519,792.2871,0.0,0.0,0.0,-995.7024,-9154.4056,485.1789,5485.1192,-1725.4016,1055.5156,-639.392,-1973.9814999999999,-1309.278,-3283.2595
8,402.2639,1097.6526,798.1835,0.0,0.0,0.0,-992.8663,-9071.1426,477.5777,5420.04,-1723.1552,1057.6513,-646.451,-1868.2911999999997,-1311.9549,-3180.2461
9,412.8877,1061.1795,796.5975,0.0,0.0,0.0,-1025.1488,-9032.1481,470.7586,5437.6644,-1745.4973,1063.8646,-645.1188,-1878.2092000000002,-1326.7514999999999,-3204.9607000000005
10,422.5703,1026.6759,822.6934,0.0,0.0,0.0,-1007.9416,-9106.6856,479.6243,5466.4878,-1716.4168,1056.1865,-644.1641,-1896.5755000000008,-1304.3944,-3200.969900000001
11,420.3343,1043.8886,822.1706,0.0,0.0,0.0,-998.5424,-9144.3976,486.9644,5442.3119,-1696.7735,1060.8454,-646.5785,-1927.2702000000008,-1282.5066000000002,-3209.776800000001
12,421.723,1081.8511,790.2198,0.0,0.0,0.0,-1005.5671,-9048.6553,482.6761,5431.3179,-1767.378,1072.0436,-652.9323,-1846.4345000000003,-1348.2667000000001,-3194.7012
13,412.6093,1039.4132,802.6602,0.0,0.0,0.0,-1023.5082,-9042.2772,488.9177,5395.4131,-1729.3364,1055.3077,-646.4929,-1926.7719000000006,-1320.5215999999998,-3247.2935000000007
