Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,392.5177,1051.0573,798.898,0.0,0.0,0.0,-992.3601,-9001.5746,485.3508,5382.2113,-1737.5823,1063.1086,-656.2289,-1883.8995999999997,-1330.7026,-3214.6022
1,396.1053,1089.3677,821.5797,0.0,0.0,0.0,-1024.5422,-9037.8618,470.0299,5353.0558,-1684.6058,1062.4613,-652.3331,-1932.2656000000006,-1274.4776000000002,-3206.743200000001
2,371.7655,1081.1215,805.0244,0.0,0.0,0.0,-1001.8399,-9027.5252,476.5672,5381.2067,-1723.722,1064.7151,-655.3771,-1913.6798,-1314.384,-3228.0638
3,383.8142,1044.2198,819.2497,0.0,0.0,0.0,-1023.2939,-8951.2425,470.3001,5369.435,-1779.488,1056.333,-646.5891,-1887.5176000000001,-1369.7441,-3257.2617000000005
4,410.2296,1078.3498,820.2948,0.0,0.0,0.0,-1025.5728,-9046.1273,491.6474,5410.631,-1694.4002,1060.6422,-648.2889,-1860.5474999999997,-1282.0469,-3142.5943999999995
5,409.8324,1086.1848,836.4743,0.0,0.0,0.0,-1027.8378,-9029.0546,480.7462,5381.9442,-1686.499,1064.4364,-647.5806,-1861.7105000000001,-1269.6432,-3131.3536999999997
6,406.9411,1086.187,814.5948,0.0,0.0,0.0,-1010.9888,-8992.4986,478.2629,5363.8672,-1737.2746,1057.6324,-649.6028,-1853.6344000000017,-1329.245,-3182.8794000000016
7,410.9137,1084.2322,798.9242,0.0,0.0,0.0,-999.0592,-9063.4835,483.3807,5373.9838,-1683.4489,1063.5103,-650.3686,-1911.1081000000013,-1270.3072000000002,-3181.4153000000015
8,413.1513,1076.725,799.6643,0.0,0.0,0.0,-1017.2467,-9034.3359,471.1636,5370.0334,-1698.3577,1068.6227,-652.9119,-1920.8450000000003,-1282.6469000000002,-3203.4919000000004
9,427.7561,1052.5923,814.6552,0.0,0.0,0.0,-997.3775,-9000.8649,496.7593,5356.6163,-1703.4824,1063.4961,-657.9345,-1849.8632000000016,-1297.9207999999999,-3147.784000000001
10,391.6966,1028.6421,819.9003,0.0,0.0,0.0,-1032.8984,-8875.5581,488.0222,5366.2926,-1804.5322,1058.4309,-646.5776,-1813.9027000000006,-1392.6788999999999,-3206.581600000001
11,424.2458,1061.0561,807.8852,0.0,0.0,0.0,-1010.1946,-8925.5796,457.0757,5348.842,-1754.7343,1064.5072,-653.0527,-1836.6693999999989,-1343.2798,-3179.949199999999
12,379.1028,1088.9595,786.5123,0.0,0.0,0.0,-1007.0986,-8880.8319,486.449,5361.8167,-1825.288,1061.8943,-654.5813,-1785.0901999999996,-1417.9750000000001,-3203.0652
13,386.9146,1108.0972,792.2274,0.0,0.0,0.0,-972.658,-9014.2388,488.0677,5342.5244,-1708.0951,1060.543,-658.8593,-1869.0654999999988,-1306.4114,-3175.4768999999987
14,383.7187,1055.9587,800.7131,0.0,0.0,0.0,-1041.0935,-8975.8948,494.5408,5383.0406,-1725.6205,1053.1342,-650.9105,-1899.0163999999995,-1323.3968,-3222.4131999999995
15,404.2295,1103.9544,794.0162,0.0,0.0,0.0,-999.3306,-8955.5353,477.2681,5334.9295,-1714.7299,1057.7599,-657.3902,-1840.4681999999993,-1314.3602,-3154.8283999999994
16,383.7985,1054.1551,815.0854,0.0,0.0,0.0,-1009.963,-9058.0082,480.4847,5377.2699,-1650.3931,1063.411,-655.0256,-1957.1776,-1242.0077,-3199.1853
17,405.6485,1088.5491,805.8871,0.0,0.0,0.0,-1001.3977,-8947.8988,469.1018,5342.9191,-1734.1345,1065.5609,-658.3601,-1837.1909000000005,-1326.9337,-3164.1246000000006
