Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,G gas,G solv,TOTAL
0,420.2159,1006.9535,801.9503,0.0,0.0,0.0,-1005.8759,-9208.9213,471.7221,5435.9408,-1733.3479,1074.7699,-641.5486,-2078.0145999999995,-1300.1266,-3378.141199999999
1,392.3055,1012.5476,784.3805,0.0,0.0,0.0,-1013.4195,-9252.4045,487.3476,5476.0727,-1713.6478,1073.3808,-644.9549,-2113.170100000001,-1285.2219,-3398.3920000000007
2,397.1997,1040.1472,811.1905,0.0,0.0,0.0,-992.1374,-9294.7565,474.2586,5481.6123,-1731.2326,1076.9954,-653.8394,-2082.4856,-1308.0765999999999,-3390.5622000000003
3,375.3521,1056.0621,805.7542,0.0,0.0,0.0,-1001.6888,-9185.1799,488.1649,5408.2042,-1772.6702,1074.1746,-645.7977,-2053.3311999999987,-1344.2932999999998,-3397.624499999999
4,414.6489,1055.765,783.1211,0.0,0.0,0.0,-993.5944,-9273.6178,479.0169,5446.0706,-1720.2034,1063.378,-640.6275,-2088.5897000000004,-1297.4529000000002,-3386.042600000001
5,402.471,1074.4767,787.0572,0.0,0.0,0.0,-998.2016,-9166.9338,486.8631,5430.1204,-1803.5803,1075.4881,-649.1742,-1984.1470000000018,-1377.2664,-3361.4134000000017
6,374.1837,1051.7582,772.3639,0.0,0.0,0.0,-993.8755,-9023.2671,468.478,5440.8695,-1917.874,1081.4086,-653.8387,-1909.4892999999993,-1490.3041,-3399.7933999999996
7,375.5919,1037.9519,792.2871,0.0,0.0,0.0,-994.3061,-9233.5132,485.1789,5485.1192,-1767.1778,1066.9831,-635.4842,-2051.6902999999993,-1335.6788999999999,-3387.369199999999
8,402.267,1097.6526,798.1835,0.0,0.0,0.0,-987.4519,-9159.3489,477.5777,5420.04,-1755.0967,1067.106,-642.7717,-1951.0800000000008,-1330.7624,-3281.8424000000014
9,412.892,1061.1795,796.5975,0.0,0.0,0.0,-1027.9355,-9108.692,470.7586,5437.6644,-1786.5533,1075.6015,-642.9825,-1957.535499999999,-1353.9343,-3311.469799999999
10,422.5728,1026.6759,822.6934,0.0,0.0,0.0,-998.8,-9219.0349,479.6243,5466.4878,-1744.9888,1066.3027,-639.4487,-1999.7807000000003,-1318.1348000000003,-3317.9155
11,420.3379,1043.8886,822.1706,0.0,0.0,0.0,-991.6918,-9241.1837,486.9644,5442.3119,-1733.8509,1071.8357,-643.0356,-2017.2021000000004,-1305.0508,-3322.2529000000004
12,421.7252,1081.8511,790.2198,0.0,0.0,0.0,-989.9127,-9158.2937,482.6761,5431.3179,-1798.8839,1083.4497,-652.0848,-1940.4162999999999,-1367.5190000000002,-3307.9352999999996
13,412.6125,1039.4132,802.6602,0.0,0.0,0.0,-1010.7085,-9139.2857,488.9177,5395.4131,-1766.5088,1064.6064,-644.9135,-2010.9775000000009,-1346.8159,-3357.793400000001
14,383.0612,1065.3689,772.5216,0.0,0.0,0.0,-1014.3633,-9236.5976,484.9607,5450.2698,-1718.4254,1075.3086,-645.0612,-2094.778699999999,-1288.1779999999999,-3382.956699999999
15,432.4359,1048.3229,763.2363,0.0,0.0,0.0,-983.8685,-9199.3888,481.2164,5428.9826,-1767.2627,1075.0015,-646.9064,-2029.0632000000005,-1339.1675999999998,-3368.2308000000003
16,404.5713,1079.4258,800.2424,0.0,0.0,0.0,-975.0787,-9203.2761,473.9996,5417.6705,-1753.0249,1084.3617,-654.1196,-2002.4451999999992,-1322.7828,-3325.227999999999
17,366.489,1037.7158,783.8553,0.0,0.0,0.0,-992.1551,-9099.0734,481.8294,5414.9133,-1825.8361,1074.7416,-642.9544,-2006.4256999999989,-1394.0488999999998,-3400.474599999999
18,366.6834,1051.4231,798.2134,0.0,0.0,0.0,-1020.713,-9212.726,492.2451,5433.6744,-1749.9918,1077.775,-655.4429,-2091.199600000001,-1327.6597,-3418.8593000000005
19,405.193,1078.6022,781.0741,0.0,0.0,0.0,-1007.7891,-9189.8992,469.8913,5383.1744,-1750.6183,1063.6189,-640.281,-2079.7532999999994,-1327.2804,-3407.0336999999995
20,379.8117,1068.3178,794.271,0.0,0.0,0.0,-1029.2352,-9121.5648,481.6727,5370.8182,-1788.3536,1060.5997,-635.1942,-2055.9086000000007,-1362.9481,-3418.8567000000003
21,394.5739,1053.2975,783.3613,0.0,0.0,0.0,-1032.5264,-9105.5178,489.936,5395.9921,-1792.6905,1070.0638,-643.1631,-2020.8833999999997,-1365.7898,-3386.6731999999993
22,411.6502,1051.3478,800.6059,0.0,0.0,0.0,-997.4472,-9255.8718,461.2234,5408.4378,-1710.2614,1075.3228,-649.6761,-2120.0539000000017,-1284.6147,-3404.6686000000022
23,422.0657,1029.9917,784.0401,0.0,0.0,0.0,-1008.9329,-9092.7198,478.4144,5413.146,-1783.343,1069.5346,-640.4645,-1973.9948000000013,-1354.2729000000002,-3328.2677000000012
24,387.127,1057.287,790.88,0.0,0.0,0.0,-992.4229,-9201.1495,473.913,5413.6141,-1740.6711,1071.2215,-638.3202,-2070.751299999999,-1307.7698,-3378.521099999999
25,396.9726,1035.6083,779.6117,0.0,0.0,0.0,-1001.7266,-9233.1955,490.1146,5399.9499,-1706.9253,1068.2353,-644.5045,-2132.665,-1283.1945,-3415.8594999999996
26,389.7847,1033.4815,792.0545,0.0,0.0,0.0,-1041.0818,-9260.6645,475.3884,5459.4562,-1678.1512,1064.5639,-629.5877,-2151.581000000001,-1243.175,-3394.756000000001
27,410.704,1017.9902,779.7356,0.0,0.0,0.0,-1015.3321,-9231.7575,464.2527,5407.1892,-1697.2515,1069.9126,-641.6022,-2167.2178999999996,-1268.9411,-3436.1589999999997
28,386.3299,1068.0869,765.9697,0.0,0.0,0.0,-1013.9441,-9255.6478,478.8505,5414.3804,-1689.2996,1061.8801,-633.366,-2155.9745000000003,-1260.7855,-3416.76
29,412.3695,1071.0816,790.7201,0.0,0.0,0.0,-1008.7138,-9198.2516,500.112,5402.2126,-1745.4461,1066.0948,-636.7677,-2030.4696000000004,-1316.1189999999997,-3346.5886000000005
30,365.8564,1036.4251,789.6995,0.0,0.0,0.0,-1013.0449,-9143.5376,476.5373,5463.3353,-1817.4268,1075.2519,-645.2524,-2024.7289,-1387.4272999999998,-3412.1562
31,407.3809,1032.5424,789.0371,0.0,0.0,0.0,-1019.6677,-9037.2297,487.0848,5424.7627,-1882.6234,1074.2124,-643.423,-1916.0895,-1451.834,-3367.9235
32,412.8015,1058.5676,797.1576,0.0,0.0,0.0,-1010.2465,-9083.4232,475.6124,5371.1765,-1828.0033,1076.8395,-646.3757,-1978.3540999999996,-1397.5395,-3375.8936
33,364.5551,1054.257,797.0169,0.0,0.0,0.0,-1037.6999,-9214.8127,472.2757,5447.7303,-1730.2475,1065.8444,-633.6258,-2116.6776,-1298.0289,-3414.7065000000002
34,390.2941,1056.9039,776.6493,0.0,0.0,0.0,-1011.5533,-9037.8475,478.3652,5381.1748,-1857.9368,1065.4617,-640.1612,-1966.0135,-1432.6363,-3398.6497999999997
35,380.3862,1078.7243,786.789,0.0,0.0,0.0,-1016.8561,-9128.4383,490.8382,5416.4597,-1790.6432,1068.325,-636.7218,-1992.0969999999988,-1359.04,-3351.136999999999
36,385.3454,1074.3148,776.2836,0.0,0.0,0.0,-1032.1594,-9100.7905,479.6395,5406.5461,-1812.194,1069.7378,-641.0149,-2010.820499999999,-1383.4710999999998,-3394.2915999999987
37,406.3819,1048.59,803.1901,0.0,0.0,0.0,-1025.9123,-9194.9326,480.6369,5422.7739,-1740.8408,1068.1077,-640.8971,-2059.272099999999,-1313.6302,-3372.9022999999993
38,415.5938,1060.3878,801.9147,0.0,0.0,0.0,-1027.6996,-9134.4732,475.7793,5434.301,-1791.8388,1066.6335,-642.576,-1974.1961999999994,-1367.7813,-3341.9774999999995
39,391.5735,1028.343,799.8751,0.0,0.0,0.0,-1019.0045,-9142.9949,469.7475,5398.0828,-1752.7681,1069.0999,-641.6664,-2074.3774999999996,-1325.3346000000001,-3399.7120999999997
40,387.9724,1066.7245,766.2022,0.0,0.0,0.0,-998.3948,-9144.146,478.373,5447.9685,-1812.32,1083.1143,-654.6859,-1995.3002000000015,-1383.8916,-3379.191800000001
41,393.7872,1022.0285,780.3394,0.0,0.0,0.0,-994.9192,-9061.612,469.8737,5424.3628,-1839.9907,1076.3197,-645.906,-1966.1395999999995,-1409.577,-3375.7165999999997
42,403.1931,1059.3028,800.8187,0.0,0.0,0.0,-1008.9267,-9105.8066,483.3244,5443.2832,-1840.4015,1062.0597,-639.1149,-1924.8111,-1417.4567,-3342.2678
43,384.9196,1059.2976,797.8079,0.0,0.0,0.0,-1029.1363,-9010.8855,486.887,5426.4608,-1890.5921,1071.0514,-643.2754,-1884.648900000001,-1462.8161,-3347.4650000000006
44,393.8392,1029.5263,777.9032,0.0,0.0,0.0,-1009.7544,-8949.9253,485.6856,5429.0276,-1966.2618,1073.0264,-638.7309,-1843.6978000000008,-1531.9663,-3375.6641000000013
45,408.3575,1057.4104,779.112,0.0,0.0,0.0,-999.8788,-9074.2075,471.7649,5418.0782,-1859.1441,1067.4509,-638.847,-1939.363300000001,-1430.5402,-3369.9035000000003
46,400.3914,1058.4716,793.2726,0.0,0.0,0.0,-975.2881,-9188.5208,488.9883,5437.3629,-1794.2807,1065.3625,-644.4724,-1985.3221000000003,-1373.3906000000002,-3358.7127000000005
47,377.4602,1027.2369,799.2947,0.0,0.0,0.0,-1011.5363,-9199.7571,484.3001,5437.4485,-1751.4484,1071.538,-643.148,-2085.553,-1323.0584,-3408.6114000000002
48,423.9554,1051.0407,815.4932,0.0,0.0,0.0,-1007.2483,-9170.3621,497.5304,5429.6839,-1763.7426,1072.3413,-646.0857,-1959.9068000000007,-1337.487,-3297.3938000000007
49,387.9569,1102.5368,787.9313,0.0,0.0,0.0,-1031.4475,-9118.4418,478.0242,5410.0234,-1816.6873,1054.9155,-630.3411,-1983.4167000000007,-1392.1129,-3375.5296000000008
50,433.7939,1041.3304,772.463,0.0,0.0,0.0,-1023.9046,-9122.4776,497.745,5401.7373,-1772.3927,1057.5709,-629.9301,-1999.3126000000002,-1344.7519000000002,-3344.064500000001
51,391.1077,1045.6077,776.8829,0.0,0.0,0.0,-1024.4324,-9103.0974,476.9587,5395.4459,-1831.4334,1064.2143,-637.4837,-2041.5269000000008,-1404.7027999999998,-3446.229700000001
52,408.0751,1016.3511,794.0472,0.0,0.0,0.0,-1011.1727,-9133.7254,488.772,5421.7243,-1806.107,1058.5774,-634.4136,-2015.9283999999998,-1381.9432000000002,-3397.8715999999995
53,365.4501,1061.4809,767.7461,0.0,0.0,0.0,-981.3266,-9210.7966,485.137,5419.3056,-1741.8017,1070.6497,-647.7722,-2093.0035,-1318.9242,-3411.9276999999997
54,408.3688,1048.6466,822.3755,0.0,0.0,0.0,-1032.5948,-9158.8822,470.8975,5435.6453,-1786.7303,1085.8453,-652.9028,-2005.5433000000003,-1353.7878,-3359.3311000000003
