Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,403.8458,1049.8924,797.3109,0.0,0.0,0.0,-1025.8059,-8907.5095,473.3669,5247.3146,-1651.2308,49.81974767999999,-1961.5848000000005,-1601.41105232,-3562.9958523200007
1,353.5876,1112.4622,807.5689,0.0,0.0,0.0,-974.1974,-8958.4806,478.887,5298.1123,-1671.3434,50.3657568,-1882.0600000000013,-1620.9776431999999,-3503.037643200001
2,421.7364,1037.7894,781.715,0.0,0.0,0.0,-986.6371,-8932.1085,474.8328,5303.787,-1719.1394,51.15857328,-1898.8850000000002,-1667.98082672,-3566.8658267200003
3,391.8905,1065.0483,800.0003,0.0,0.0,0.0,-986.8284,-8909.7515,484.2001,5316.5779,-1718.0143,52.07264712,-1838.8627999999999,-1665.94165288,-3504.8044528799996
4,402.3011,1001.2197,785.1557,0.0,0.0,0.0,-984.5742,-8925.5068,476.0575,5298.8706,-1698.8731,52.267909679999995,-1946.4763999999986,-1646.60519032,-3593.0815903199987
5,391.0976,1054.9132,798.2936,0.0,0.0,0.0,-996.088,-8974.9316,474.1222,5302.8745,-1652.3543,51.89445792,-1949.7185,-1600.45984208,-3550.1783420799998
6,394.1083,1041.2702,793.7553,0.0,0.0,0.0,-967.5379,-8970.5267,473.8457,5313.7764,-1665.3439,53.10788544,-1921.3087000000014,-1612.23601456,-3533.5447145600015
7,386.2004,1011.0676,773.1071,0.0,0.0,0.0,-1019.3457,-8941.5937,479.914,5283.3864,-1637.4319,51.65751384,-2027.263899999999,-1585.77438616,-3613.038286159999
8,370.3595,1074.8373,787.7984,0.0,0.0,0.0,-983.8911,-8974.4626,461.4673,5302.8766,-1665.3146,51.9195888,-1961.0146000000013,-1613.3950112,-3574.409611200001
9,374.9883,1035.6398,781.9029,0.0,0.0,0.0,-1008.0383,-8946.3094,476.785,5366.2903,-1704.9483,50.514911999999995,-1918.7414000000008,-1654.433388,-3573.1747880000007
