GENERALIZED BORN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EGB,ESURF,G gas,G solv,TOTAL
0,412.3708,1067.8233,830.1367,0.0,0.0,0.0,-995.9324,-8956.052,483.3986,5050.8034,-1654.6882,54.015953759999995,-2107.4515999999994,-1600.67224624,-3708.1238462399997
1,400.3321,1034.9179,793.2003,0.0,0.0,0.0,-1014.3987,-9014.0509,489.0407,5088.5339,-1598.0534,51.390099359999994,-2222.4246999999996,-1546.66330064,-3769.0880006399993
2,388.2867,1043.3621,823.3524,0.0,0.0,0.0,-1010.004,-9081.9568,479.3058,5082.7576,-1583.6679,52.93533024,-2274.8962,-1530.73256976,-3805.62876976
3,389.3184,1013.7201,802.0776,0.0,0.0,0.0,-1006.5339,-8975.3092,481.2149,5062.9627,-1641.6362,54.00138816,-2232.549399999999,-1587.6348118399999,-3820.184211839999
4,409.4658,1038.9055,799.3663,0.0,0.0,0.0,-1033.949,-8917.9458,467.7985,5060.8043,-1646.0633,53.30356704,-2175.5544,-1592.75973296,-3768.31413296
5,369.5633,1056.716,783.1769,0.0,0.0,0.0,-1003.4311,-9070.9117,489.5174,5067.5166,-1551.0676,51.660636479999994,-2307.852600000001,-1499.40696352,-3807.2595635200014
6,405.0969,1081.9085,778.8933,0.0,0.0,0.0,-1024.9238,-8930.0268,498.3021,5074.3531,-1675.1874,51.878388959999995,-2116.3967000000002,-1623.30901104,-3739.70571104
7,427.08,1076.835,786.2769,0.0,0.0,0.0,-1028.2679,-8843.8316,487.2016,5071.3305,-1745.7435,53.1774468,-2023.3754999999992,-1692.5660532,-3715.9415531999994
8,403.2777,1111.2472,822.1078,0.0,0.0,0.0,-1011.3637,-8906.5464,498.6519,5044.794,-1697.0736,51.51093408,-2037.8314999999993,-1645.56266592,-3683.394165919999
9,411.6535,1081.6382,792.4181,0.0,0.0,0.0,-1019.3766,-8968.6014,486.7321,5079.3382,-1662.0321,53.5675752,-2136.197899999999,-1608.4645248,-3744.662424799999
10,387.317,1091.6603,782.5811,0.0,0.0,0.0,-1015.1463,-8957.6991,467.5377,5070.1959,-1677.4019,52.35805656,-2173.5534000000007,-1625.04384344,-3798.5972434400005
11,397.8898,1045.4535,781.4556,0.0,0.0,0.0,-1027.8207,-8801.2695,473.2817,5039.5825,-1765.0129,52.70220576,-2091.427100000001,-1712.31069424,-3803.7377942400003
12,373.2094,1043.5715,810.1176,0.0,0.0,0.0,-1015.8684,-8916.4644,491.6131,5076.3078,-1694.395,52.98046272,-2137.5134000000016,-1641.4145372799999,-3778.9279372800015
13,425.8749,1079.3484,794.782,0.0,0.0,0.0,-986.2745,-8887.147,478.8334,5066.3563,-1749.5377,56.17920456,-2028.2264999999998,-1693.35849544,-3721.5849954399996
14,402.8939,1069.4097,807.8482,0.0,0.0,0.0,-1017.8908,-8742.3536,474.5613,5012.7515,-1825.5349,55.46284488,-1992.7797999999993,-1770.0720551200002,-3762.8518551199995
15,391.0012,1040.0431,817.095,0.0,0.0,0.0,-1003.8573,-8875.3309,482.1402,5032.0898,-1693.5751,52.36845768,-2116.818900000002,-1641.2066423200001,-3758.025542320002
16,403.6026,1001.5658,806.3355,0.0,0.0,0.0,-1010.7814,-8885.5235,479.3498,5102.4868,-1750.0504,52.93807488,-2102.9644,-1697.1123251200002,-3800.07672512
17,391.1929,1026.2229,774.7623,0.0,0.0,0.0,-1023.2317,-8873.9372,467.8921,5086.7053,-1745.6901,52.21206648,-2150.393400000001,-1693.47803352,-3843.8714335200007
18,401.3172,1045.2912,773.1468,0.0,0.0,0.0,-1021.1316,-8852.9914,479.2965,5069.7325,-1732.9535,54.13496112,-2105.3388000000014,-1678.81853888,-3784.1573388800016
19,399.185,1059.6608,801.8269,0.0,0.0,0.0,-1018.8484,-8803.6216,469.9245,5049.5949,-1787.0793,54.86362848,-2042.2779,-1732.2156715200001,-3774.4935715200004
20,401.1547,1072.5616,795.8152,0.0,0.0,0.0,-989.7358,-8779.2003,484.8775,5009.5581,-1779.3128,54.971560079999996,-2004.969,-1724.34123992,-3729.3102399199997
21,387.162,1071.4561,819.153,0.0,0.0,0.0,-1030.0509,-9012.4858,478.6632,5074.154,-1591.8751,52.3542636,-2211.9484,-1539.5208364,-3751.4692364
22,381.0031,1059.2918,793.4996,0.0,0.0,0.0,-995.3868,-8801.3394,481.5977,5069.3787,-1785.4145,55.759816799999996,-2011.9553000000005,-1729.6546832000001,-3741.6099832000004
23,429.7007,1076.5174,795.3533,0.0,0.0,0.0,-1005.2606,-8873.3301,466.1209,5054.0321,-1729.6891,54.019154879999995,-2056.8662999999997,-1675.66994512,-3732.53624512
24,401.8507,1052.0919,811.2698,0.0,0.0,0.0,-1011.7394,-8849.387,487.3301,5107.2791,-1754.9482,53.721041039999996,-2001.3048000000008,-1701.22715896,-3702.531958960001
25,403.9112,1026.4496,777.7185,0.0,0.0,0.0,-1012.6896,-8718.7697,480.0565,5017.6003,-1787.2833,53.64157032,-2025.7232000000013,-1733.64172968,-3759.3649296800013
26,398.6894,1074.4273,818.5115,0.0,0.0,0.0,-1010.9546,-8805.4338,468.666,5055.4944,-1787.424,54.87893928,-2000.5998000000009,-1732.54506072,-3733.144860720001
27,400.5313,1086.9133,775.5609,0.0,0.0,0.0,-991.1664,-8977.5864,486.8731,5077.3928,-1657.7813,52.962872399999995,-2141.4814000000015,-1604.8184276000002,-3746.2998276000017
28,383.6446,1046.7089,838.2978,0.0,0.0,0.0,-1026.1742,-8803.0696,474.6948,5050.3958,-1783.527,52.34892552,-2035.5019000000002,-1731.17807448,-3766.67997448
29,396.981,1039.8479,804.4814,0.0,0.0,0.0,-997.5828,-8905.5502,493.8216,5067.4477,-1651.0838,51.96451464,-2100.5534,-1599.11928536,-3699.6726853600003
30,391.0266,1065.3479,791.1405,0.0,0.0,0.0,-1026.0625,-8857.4915,475.5163,5097.3128,-1748.8202,53.940995279999996,-2063.2099000000007,-1694.8792047200002,-3758.0891047200007
31,405.6858,1058.3356,810.6204,0.0,0.0,0.0,-1027.1373,-8792.0623,477.7012,5035.7108,-1779.2731,52.390696319999996,-2031.1457999999993,-1726.8824036800002,-3758.0282036799995
32,404.6684,1035.6612,777.8037,0.0,0.0,0.0,-983.9989,-8814.6452,465.9911,5066.7685,-1780.4285,54.826815599999996,-2047.7512000000006,-1725.6016844,-3773.3528844000007
33,392.4394,1052.5606,795.0134,0.0,0.0,0.0,-1000.5826,-8892.959,502.4226,5069.7728,-1711.3975,52.86165767999999,-2081.332800000001,-1658.53584232,-3739.868642320001
34,384.7891,1082.3283,792.507,0.0,0.0,0.0,-1013.3716,-8910.0383,494.5596,5081.8944,-1693.5716,52.51566456,-2087.3315000000002,-1641.05593544,-3728.3874354400004
35,409.6891,974.1978,800.1443,0.0,0.0,0.0,-1023.4416,-8913.4488,476.2227,5092.4405,-1719.0651,52.11368856,-2184.196000000001,-1666.9514114400001,-3851.1474114400007
36,387.5317,1042.6403,803.9745,0.0,0.0,0.0,-1013.3787,-9036.5904,484.4971,5090.1754,-1605.5724,51.51933144,-2241.1501,-1554.05306856,-3795.20316856
37,439.4582,1055.3758,791.483,0.0,0.0,0.0,-984.9717,-9042.5018,467.4587,5100.6194,-1628.5209,51.55386192,-2173.0784000000003,-1576.96703808,-3750.04543808
38,378.6751,1052.0658,814.1382,0.0,0.0,0.0,-1019.6994,-8948.6623,467.7841,5099.1146,-1688.8313,52.5486708,-2156.5838999999996,-1636.2826292,-3792.8665291999996
39,395.5364,1065.1184,794.1279,0.0,0.0,0.0,-1006.2388,-8955.2086,481.8123,5085.1216,-1662.6013,51.29207928,-2139.7308000000003,-1611.30922072,-3751.0400207200005
